"","tipnames","virus.subtype","isolate.id","isolate.name","collection.date","collection.datedecimal","collection.dateweek","host.order","host.family","host.sciname","host.commonname","host.isbird","host.isdomestic","collection.region.name","collection.country.name","collection.country.code","collection.country.lat","collection.country.long","collection.subdiv1.name","collection.subdiv1.code","collection.subdiv1.lat","collection.subdiv1.long","collection.subdiv2.name","collection.subdiv2.code","collection.subdiv2.lat","collection.subdiv2.long","month.date","cluster.pb2","cluster.pb1","cluster.pa","cluster.ha","cluster.np","cluster.na","cluster.mp","cluster.ns","cluster.profile","cluster.genome","date.year.month","collection.tipdate","group","best_location_code"
"1","H5N8|EPI_ISL_3128534|Galliformes|albania|1|2021-06-04","H5N8","EPI_ISL_3128534","A/chicken/Albania/21VIR5387-2/2021","2021-06-04","2021.42","2021-22","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","southern europe","albania","AL","41.153332","20.168331",NA,NA,NA,NA,NA,NA,NA,NA,"2021-06",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2021-06","2021-06-04",NA,"AL"
"2","H5N1|EPI_ISL_14886367|Anseriformes|bangladesh|19|2021-12-19","H5N1","EPI_ISL_14886367","a/duck/bangladesh/51602/2021","2021-12-19","2021.96","2021-50","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","southern asia","bangladesh","BD","23.684994","90.356331",NA,NA,NA,NA,NA,NA,NA,NA,"2021-12",2,1,1,1,1,1,1,1,"2_1_1_1_1_1_1_1",19,"2021-12","2021-12-19",102,"BD"
"3","H5N1|EPI_ISL_13243698|Anseriformes|bangladesh|19|2021-12-22","H5N1","EPI_ISL_13243698","a/duck/bangladesh/19d1819/2021 /NA","2021-12-22","2021.97","2021-51","Anseriformes","Anatidae","anatidae (duck sp.)","duck sp.","bird","wild","southern asia","bangladesh","BD","23.684994","90.356331",NA,NA,NA,NA,NA,NA,NA,NA,"2021-12",2,1,1,1,1,1,1,1,"2_1_1_1_1_1_1_1",19,"2021-12","2021-12-22",NA,"BD"
"4","H5N8|EPI_ISL_7622619|Anseriformes|belgium|1|2020-12-03","H5N8","EPI_ISL_7622619","A/Anser_Brachyrhynchus_Anser_Anser/Belgium/13846/2020","2020-12-03","2020.92","2020-49","Anseriformes","Anatidae","anser brachyrhynchus","pink-footed goose","bird","wild","western europe","belgium","BE","50.503887","4.46993599999996",NA,NA,NA,NA,NA,NA,NA,NA,"2020-12",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-12","2020-12-03",77,"BE"
"5","H5N8|EPI_ISL_7622862|Anseriformes|belgium|1|2020-12-26","H5N8","EPI_ISL_7622862","A/Anser_brachyrhynchus/Belgium/151/2020","2020-12-26","2020.98","2020-52","Anseriformes","Anatidae","anser brachyrhynchus","pink-footed goose","bird","wild","western europe","belgium","BE","50.503887","4.46993599999996",NA,NA,NA,NA,NA,NA,NA,NA,"2020-12",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-12","2020-12-26",NA,"BE"
"6","H5N8|EPI_ISL_7623789|Galliformes|belgium|1|2021-07-12","H5N8","EPI_ISL_7623789","A/Gallus_gallus/Belgium/9247/2021","2021-07-12","2021.53","2021-28","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","western europe","belgium","BE","50.503887","4.46993599999996",NA,NA,NA,NA,NA,NA,NA,NA,"2021-07",3,32,3,1,1,2,1,2,"3_32_3_1_1_2_1_2",1,"2021-07","2021-07-12",NA,"BE"
"7","H5N5|EPI_ISL_660264|Galliformes|belgium|36|2020-11-18","H5N5","EPI_ISL_660264","A/Gallus_gallus/Belgium/1002/2020","2020-11-18","2020.88","2020-47","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","western europe","belgium","BE","50.503887","4.46993599999996",NA,NA,NA,NA,NA,NA,NA,NA,"2020-11",3,2,2,1,1,7,1,2,"3_2_2_1_1_7_1_2",36,"2020-11","2020-11-18",NA,"BE"
"8","H5N8|EPI_ISL_1719914|Anseriformes|bulgaria|1|2021-02-04","H5N8","EPI_ISL_1719914","A/pekin_duck/Bulgaria/48-3_21VIR1454-7/2021","2021-02-04","2021.09","2021-05","Anseriformes","Anatidae","anas platyrhynchos (domestic type)","mallard (domestic type)","bird","domestic","eastern europe","bulgaria","BG","42.733883","25.48583",NA,NA,NA,NA,NA,NA,NA,NA,"2021-02",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2021-02","2021-02-04",196,"BG"
"9","H5N8|EPI_ISL_1719913|Galliformes|bulgaria|1|2021-02-01","H5N8","EPI_ISL_1719913","A/chicken/Bulgaria/39_21VIR1454-3/2021","2021-02-01","2021.08","2021-05","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","eastern europe","bulgaria","BG","42.733883","25.48583",NA,NA,NA,NA,NA,NA,NA,NA,"2021-02",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2021-02","2021-02-01",196,"BG"
"10","H5N1|EPI_ISL_16183656|Anseriformes|canada|9|2022-04-27","H5N1","EPI_ISL_16183656","A/Canada_Goose/AB/FAV-0505-19/2022","2022-04-27","2022.32","2022-17","Anseriformes","Anatidae","branta canadensis","canada goose","bird","wild","northern america","canada","CA","56.130366","-106.346771","alberta","CA-AB","53.9332706","-116.5765035",NA,NA,NA,NA,"2022-04",5,3,1,1,2,1,1,4,"5_3_1_1_2_1_1_4",9,"2022-04","2022-04-27",156,"CA-AB"
"11","H5N1|EPI_ISL_16023376|Carnivora|canada|9|2022-05-31","H5N1","EPI_ISL_16023376","A/Skunk/AB/FAV-0835-11/2022","2022-05-31","2022.41","2022-22","Carnivora","Mephitidae","NA","skunk","other","wild","northern america","canada","CA","56.130366","-106.346771","alberta","CA-AB","53.9332706","-116.5765035",NA,NA,NA,NA,"2022-05",5,3,1,1,2,1,1,4,"5_3_1_1_2_1_1_4",9,"2022-05","2022-05-31",156,"CA-AB"
"12","H5N1|EPI_ISL_16023374|Carnivora|canada|9|2022-07-19","H5N1","EPI_ISL_16023374","A/Skunk/AB/FAV-0897-02/2022","2022-07-19","2022.55","2022-29","Carnivora","Mephitidae","NA","skunk","other","wild","northern america","canada","CA","56.130366","-106.346771","alberta","CA-AB","53.9332706","-116.5765035",NA,NA,NA,NA,"2022-07",5,3,1,1,2,1,1,4,"5_3_1_1_2_1_1_4",9,"2022-07","2022-07-19",157,"CA-AB"
"13","H5N8|EPI_ISL_644160|Galliformes|canada|1|2020-08-06","H5N8","EPI_ISL_644160","A/chicken/Chelyabinsk/403/2020","2020-08-06","2020.6","2020-32","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","northern america","canada","CA","56.130366","-106.346771","alberta","CA-AB","53.9332706","-116.5765035",NA,NA,NA,NA,"2020-08",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-08","2020-08-06",191,"CA-AB"
"14","H5N8|EPI_ISL_654833|Galliformes|canada|1|2020-09-08","H5N8","EPI_ISL_654833","A/chicken/Chelyabinsk/201/2020","2020-09-08","2020.69","2020-37","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","northern america","canada","CA","56.130366","-106.346771","alberta","CA-AB","53.9332706","-116.5765035",NA,NA,NA,NA,"2020-09",3,2,3,1,1,2,1,2,"3_2_3_1_1_2_1_2",1,"2020-09","2020-09-08",NA,"CA-AB"
"15","H5N1|EPI_ISL_16183504|Galliformes|canada|9|2022-05-16","H5N1","EPI_ISL_16183504","A/Chicken/AB/FAV-0222-01/2022","2022-05-16","2022.37","2022-20","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","northern america","canada","CA","56.130366","-106.346771","alberta","CA-AB","53.9332706","-116.5765035",NA,NA,NA,NA,"2022-05",5,3,1,1,2,1,1,4,"5_3_1_1_2_1_1_4",9,"2022-05","2022-05-16",156,"CA-AB"
"16","H5N1|EPI_ISL_16618980|Galliformes|canada|NA|2022-08-25","H5N1","EPI_ISL_16618980","A/chicken/Khabarovsk/24-9V/2022","2022-08-25","2022.65","2022-34","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","northern america","canada","CA","56.130366","-106.346771","alberta","CA-AB","53.9332706","-116.5765035",NA,NA,NA,NA,"2022-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-08-25",150,"CA-AB"
"17","H5N1|EPI_ISL_16618978|Galliformes|canada|NA|2022-08-25","H5N1","EPI_ISL_16618978","A/chicken/Khabarovsk/24-7_V/2022","2022-08-25","2022.65","2022-34","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","northern america","canada","CA","56.130366","-106.346771","alberta","CA-AB","53.9332706","-116.5765035",NA,NA,NA,NA,"2022-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-08-25",151,"CA-AB"
"18","H5N1|EPI_ISL_16618973|Galliformes|canada|NA|2022-08-25","H5N1","EPI_ISL_16618973","A/chicken/Khabarovsk/24-2V/2022","2022-08-25","2022.65","2022-34","Galliformes","Phasianidae","gallus gallus (domestic type)","red junglefowl (domestic type)","bird","domestic","northern america","canada","CA","56.130366","-106.346771","alberta","CA-AB","53.9332706","-116.5765035",NA,NA,NA,NA,"2022-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-08-25",NA,"CA-AB"
"19","H5N1|EPI_ISL_16189912|Strigiformes|canada|9|2022-04-28","H5N1","EPI_ISL_16189912","A/Great_Horned_Owl/AB/FAV-0505-19/2022","2022-04-28","2022.32","2022-17","Strigiformes","Strigidae","bubo virginianus","great horned owl","bird","wild","northern america","canada","CA","56.130366","-106.346771","alberta","CA-AB","53.9332706","-116.5765035",NA,NA,NA,NA,"2022-04",5,3,1,1,2,1,1,4,"5_3_1_1_2_1_1_4",9,"2022-04","2022-04-28",156,"CA-AB"
