tipnames,virus.subtype,isolate.id,isolate.name,collection.date,collection.datedecimal,collection.datemonth,host.class,host.order,host.family,host.sciname,host.commonname,host.isbird,host.isdomestic,collection.region.name,collection.country.name,collection.country.code,collection.country.lat,collection.country.long,collection.subdiv1.name,collection.subdiv1.code,collection.subdiv1.lat,collection.subdiv1.long,virus.species,week.date,...1,clade,collection.original,profile,profile.lab,genome,collection.tipdate,segment,cluster.segment,cluster.number
H5N3.2344b.EPI_ISL_1259397.charadriiformes.france.64.2021-01-22,H5N3,EPI_ISL_1259397,a/curlew/france/21p003648/2021,2021-01-22,2021.06,2021-01,charadriiformes_wild,charadriiformes,Scolopacidae,numenius sp.,curlew sp.,bird,wild,western europe,france,fra,46.5103009447381,2.5780749353201,normandie,fr.nd,49.1207774760085,0.103954251480573,a,2021-03,3729,2344b,Europe / France / Basse-Normandie / Departement de la Manche / NA,1_1_19_1_7_14_1_1,H5N3/2020/R1_Europe,64,2021-01-22,n3,n3,profile014
H5N3.2344b.EPI_ISL_1205485.charadriiformes.germany.64.2020-12-14,H5N3,EPI_ISL_1205485,a/red_knot/germany-sh/ai03419/2020,2020-12-14,2020.95,2020-12,charadriiformes_wild,charadriiformes,Scolopacidae,calidris canutus,red knot,bird,wild,western europe,germany,deu,51.0533277435649,10.373650933319,schleswig-holstein,de.sh,54.1814850326718,9.81577342948134,a,2020-51,715,2344b,Europe / Germany / Schleswig-Holstein / Nordfriesland / NA,1_1_19_1_7_14_1_1,H5N3/2020/R1_Europe,64,2020-12-14,n3,n3,profile014
H5N3.2344b.EPI_ISL_1205487.charadriiformes.germany.64.2020-12-14,H5N3,EPI_ISL_1205487,a/red_knot/germany-sh/ai03421/2020,2020-12-14,2020.95,2020-12,charadriiformes_wild,charadriiformes,Scolopacidae,calidris canutus,red knot,bird,wild,western europe,germany,deu,51.0533277435649,10.373650933319,schleswig-holstein,de.sh,54.1814850326718,9.81577342948134,a,2020-51,715,2344b,Europe / Germany / Schleswig-Holstein / Nordfriesland / NA,1_1_19_1_7_14_1_1,H5N3/2020/R1_Europe,64,2020-12-14,n3,n3,profile014
H5N3.2344b.EPI_ISL_1205489.charadriiformes.germany.64.2020-12-16,H5N3,EPI_ISL_1205489,a/red_knot/germany-sh/ai03424/2020,2020-12-16,2020.96,2020-12,charadriiformes_wild,charadriiformes,Scolopacidae,calidris canutus,red knot,bird,wild,western europe,germany,deu,51.0533277435649,10.373650933319,schleswig-holstein,de.sh,54.1814850326718,9.81577342948134,a,2020-51,715,2344b,Europe / Germany / Schleswig-Holstein / Nordfriesland / NA,1_1_19_1_7_14_1_1,H5N3/2020/R1_Europe,64,2020-12-16,n3,n3,profile014
H5N3.2344b.EPI_ISL_2172530.anseriformes.netherlands.64.2021-02-22,H5N3,EPI_ISL_2172530,a/common_buzzard/netherlands/21024357-002/2021,2021-02-22,2021.14,2021-02,anseriformes_wild,anseriformes,Anatidae,anas crecca,green-winged teal,bird,wild,western europe,netherlands,nld,52.2573048104135,5.56251311224367,fryslân,nl.fr,53.1100430768808,5.84863928632393,a,2021-08,3818,2344b,Europe / Netherlands / Provincie Friesland / Oostbierum / NA,1_1_19_1_7_14_1_1,H5N3/2020/R1_Europe,64,2021-02-22,n3,n3,profile014
H5N3.2344b.EPI_ISL_1063993.anseriformes.denmark.64.2021-01-01,H5N3,EPI_ISL_1063993,a/common_kestrel/denmark/16023-01/2021-01-01/NA,2021-01-01,2021,2021-01,anseriformes_wild,anseriformes,Anatidae,anas crecca,green-winged teal,bird,wild,northern europe,denmark,dnk,55.9512996898935,10.0707816763207,syddanmark,dk.sd,55.3568797999445,9.45020901930698,a,2021-53,3716,2344b,Europe / Denmark / Region Syddanmark / Kolding Kommune / NA,1_1_19_1_7_14_1_1,H5N3/2020/R1_Europe,64,2021-01-01,n3,n3,profile014
H5N3.2344b.EPI_ISL_1206285.charadriiformes.germany.64.2020-12-30,H5N3,EPI_ISL_1206285,a/red_knot/germany-ni/ai00394/2020,2020-12-30,2020.99,2020-12,charadriiformes_wild,charadriiformes,Scolopacidae,calidris canutus,red knot,bird,wild,western europe,germany,deu,51.0533277435649,10.373650933319,niedersachsen,de.ni,52.7642105761026,9.16783937293005,a,2020-53,709,2344b,Europe / Germany / Lower Saxony / Aurich / NA,1_1_19_1_7_14_1_1,H5N3/2020/R1_Europe,64,2020-12-30,n3,n3,profile014
H5N3.2344b.EPI_ISL_1259399.charadriiformes.france.64.2021-01-18,H5N3,EPI_ISL_1259399,a/red_knot/france/21p003249/2021,2021-01-18,2021.05,2021-01,charadriiformes_wild,charadriiformes,Scolopacidae,calidris canutus,red knot,bird,wild,western europe,france,fra,46.5103009447381,2.5780749353201,normandie,fr.nd,49.1207774760085,0.103954251480573,a,2021-03,3729,2344b,Europe / France / Basse-Normandie / Departement de la Manche / NA,1_1_19_1_7_14_1_1,H5N3/2020/R1_Europe,64,2021-01-18,n3,n3,profile014
H5N3.2344b.EPI_ISL_2234807.charadriiformes.ireland.64.2021-01-01,H5N3,EPI_ISL_2234807,a/knot_wader/ireland/472_21vir2956-1/2021,2021-01-01,2021,2021-01,charadriiformes_wild,charadriiformes,Scolopacidae,calidris canutus,red knot,bird,wild,northern europe,ireland,irl,53.1625189533631,-8.16313556364258,NA,NA,NA,NA,a,2021-53,3759,2344b,Europe / Ireland / NA / NA / NA,1_1_19_1_7_14_1_1,H5N3/2020/R1_Europe,64,2021-01-01,n3,n3,profile014
H5N3.2344b.EPI_ISL_2234808.charadriiformes.ireland.64.2021-01-01,H5N3,EPI_ISL_2234808,a/knot_wader/ireland/473_21vir2956-2/2021,2021-01-01,2021,2021-01,charadriiformes_wild,charadriiformes,Scolopacidae,calidris canutus,red knot,bird,wild,northern europe,ireland,irl,53.1625189533631,-8.16313556364258,NA,NA,NA,NA,a,2021-53,3759,2344b,Europe / Ireland / NA / NA / NA,1_1_19_1_7_14_1_1,H5N3/2020/R1_Europe,64,2021-01-01,n3,n3,profile014
