Taxon	Latitude
H5N1|2344b|EPI_ISL_11971481|galliformes|united_states|4_3_1_1_2_1_1_3|2022-03-21	44.75294654392
H5N1|2344b|EPI_ISL_11971487|galliformes|united_states|4_3_1_1_2_1_1_3|2022-03-22	44.75294654392
H5N1|2344b|EPI_ISL_13052721|carnivora|united_states|4_3_1_1_2_1_1_3|2022-05-06	44.75294654392
H5N1|2344b|EPI_ISL_13285555|galliformes|united_states|4_3_1_1_2_1_1_3|2022-04-03	44.75294654392
H5N1|2344b|EPI_ISL_15004376|galliformes|united_states|4_3_1_1_2_1_1_3|2022-04-11	44.75294654392
H5N1|2344b|EPI_ISL_15004378|galliformes|united_states|4_3_1_1_2_1_1_3|2022-04-11	44.75294654392
H5N1|2344b|EPI_ISL_15004379|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-04-11	44.75294654392
H5N1|2344b|EPI_ISL_15004404|galliformes|united_states|4_3_1_1_2_1_1_3|2022-04-11	44.75294654392
H5N1|2344b|EPI_ISL_15078248|carnivora|united_states|4_3_1_1_2_1_1_3|2022-05-24	44.75294654392
H5N1|2344b|EPI_ISL_15078249|carnivora|united_states|4_3_1_1_2_1_1_3|2022-05-13	44.75294654392
H5N1|2344b|EPI_ISL_15078253|carnivora|united_states|4_3_1_1_2_1_1_3|2022-06-08	44.75294654392
H5N1|2344b|EPI_ISL_15078254|carnivora|united_states|4_3_1_1_2_1_1_3|2022-06-07	44.75294654392
H5N1|2344b|EPI_ISL_15647835|anseriformes|south_korea|4_3_1_1_2_1_1_3|2022-10-19	36.341057964317
H5N1|2344b|EPI_ISL_16003253|carnivora|canada|4_3_1_1_2_1_1_3|2022-04-07	60.4247452861293
H5N1|2344b|EPI_ISL_16023345|carnivora|canada|4_3_1_1_2_1_1_3|2022-05-05	60.4247452861293
H5N1|2344b|EPI_ISL_16023372|carnivora|canada|4_3_1_1_2_1_1_3|2022-06-28	60.4247452861293
H5N1|2344b|EPI_ISL_16023374|carnivora|canada|4_3_1_1_2_1_1_3|2022-07-19	60.4247452861293
H5N1|2344b|EPI_ISL_16023376|carnivora|canada|4_3_1_1_2_1_1_3|2022-05-31	60.4247452861293
H5N1|2344b|EPI_ISL_16102267|galliformes|united_states|4_3_1_1_2_1_1_3|2022-04-17	44.75294654392
H5N1|2344b|EPI_ISL_16102927|galliformes|united_states|4_3_1_1_2_1_1_3|2022-04-18	44.75294654392
H5N1|2344b|EPI_ISL_16171251|galliformes|united_states|4_3_1_1_2_1_1_3|2022-04-19	44.75294654392
H5N1|2344b|EPI_ISL_16171255|galliformes|united_states|4_3_1_1_2_1_1_3|2022-04-19	44.75294654392
H5N1|2344b|EPI_ISL_16171406|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-04-22	44.75294654392
H5N1|2344b|EPI_ISL_16171460|galliformes|united_states|4_3_1_1_2_1_1_3|2022-04-26	44.75294654392
H5N1|2344b|EPI_ISL_16171473|galliformes|united_states|4_3_1_1_2_1_1_3|2022-04-26	44.75294654392
H5N1|2344b|EPI_ISL_16171478|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-04-26	44.75294654392
H5N1|2344b|EPI_ISL_16171485|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-04-28	44.75294654392
H5N1|2344b|EPI_ISL_16171518|galliformes|united_states|4_3_1_1_2_1_1_3|2022-05-03	44.75294654392
H5N1|2344b|EPI_ISL_16183504|galliformes|canada|4_3_1_1_2_1_1_3|2022-05-16	60.4247452861293
H5N1|2344b|EPI_ISL_16183595|galliformes|canada|4_3_1_1_2_1_1_3|2022-05-16	60.4247452861293
H5N1|2344b|EPI_ISL_16183656|anseriformes|canada|4_3_1_1_2_1_1_3|2022-04-27	60.4247452861293
H5N1|2344b|EPI_ISL_16189912|strigiformes|canada|4_3_1_1_2_1_1_3|2022-04-28	60.4247452861293
H5N1|2344b|EPI_ISL_16189977|strigiformes|canada|4_3_1_1_2_1_1_3|2022-04-28	60.4247452861293
H5N1|2344b|EPI_ISL_16189981|charadriiformes|canada|4_3_1_1_2_1_1_3|2022-04-28	60.4247452861293
H5N1|2344b|EPI_ISL_16240224|galliformes|united_states|4_3_1_1_2_1_1_3|2022-05-09	44.75294654392
H5N1|2344b|EPI_ISL_16240225|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-05-09	44.75294654392
H5N1|2344b|EPI_ISL_16240229|galliformes|united_states|4_3_1_1_2_1_1_3|2022-05-08	44.75294654392
H5N1|2344b|EPI_ISL_16240239|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-05-08	44.75294654392
H5N1|2344b|EPI_ISL_16240351|galliformes|united_states|4_3_1_1_2_1_1_3|2022-05-07	44.75294654392
H5N1|2344b|EPI_ISL_16240353|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-05-07	44.75294654392
H5N1|2344b|EPI_ISL_16240497|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-05-09	44.75294654392
H5N1|2344b|EPI_ISL_16240508|galliformes|united_states|4_3_1_1_2_1_1_3|2022-05-09	44.75294654392
H5N1|2344b|EPI_ISL_16243651|galliformes|united_states|4_3_1_1_2_1_1_3|2022-05-14	44.75294654392
H5N1|2344b|EPI_ISL_16243660|galliformes|united_states|4_3_1_1_2_1_1_3|2022-05-13	44.75294654392
H5N1|2344b|EPI_ISL_16243667|anseriformes|united_states|4_3_1_1_2_1_1_3|2022-05-13	44.75294654392
