id,tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datedecimal,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,virus_species,week_date,clade,collection_original,profile,profile_lab,genome,cluster_profileclass,cluster_profilecolour,collection_tipdate,segment,collection_dateerror,cluster_segment,cluster_number,collection.datemonth,group,location_code,todrop
n3_asia,H7N3.NA.EPI_ISL_387970.anseriformes.egypt.NA.2016-03-17,H7N3,EPI_ISL_387970,A/teal/Egypt/MB-D-698C/2016,2016-03-17,2016.21,2016-03,2016,Aves,anseriformes,anatidae,anatidae sp. (teal sp.),teal sp.,TRUE,wild,anseriformes-wild,northern africa,egypt,egy,26.5331366423868,29.7934978487062,NA,NA,NA,NA,A,2016-11,NA,NA,NA,NA,NA,NA,NA,2016-03-17,n3,FALSE,n3,profileNA,2016-03-01,1,egypt,keep
n3_asia,H10N3.NA.EPI_ISL_1096153.environment.china.NA.2015-11-19,H10N3,EPI_ISL_1096153,A/Environment/Jiangxi/07531/2015,2015-11-19,2015.88,2015-11,2015,environment,environment,environment,NA,environment,FALSE,wild,environment,eastern asia,china,chn,36.6848135465548,103.513718494908,jiangxi,cn.jx,27.6016362656629,115.709570895796,A,2015-47,NA,NA,NA,NA,NA,NA,NA,2015-11-19,n3,FALSE,n3,profileNA,2015-11-01,2,jiangxi,keep
n3_asia,H2N3.NA.EPI_ISL_209128.anseriformes.mongolia.NA.2015-08-31,H2N3,EPI_ISL_209128,A/duck/Mongolia/482/2015,2015-08-31,2015.66,2015-08,2015,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,mongolia,mng,46.9660284560213,103.138307461425,NA,NA,NA,NA,A,2015-36,NA,NA,NA,NA,NA,NA,NA,2015-08-31,n3,FALSE,n3,profileNA,2015-08-01,3,mongolia,keep
n3_asia,H5N3.NA.EPI_ISL_240673.anseriformes.russia.NA.2014-09-10,H5N3,EPI_ISL_240673,A/mallard/Chany/260U/2014,2014-09-10,2014.69,2014-09,2014,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,central asia,russia,rus,66.0376616061812,95.7970903417469,novosibirsk,ru.ns,55.2762232202593,79.7845914423443,A,2014-37,NA,NA,NA,NA,NA,NA,NA,2014-09-10,n3,FALSE,n3,profileNA,2014-09-01,4,novosibirsk,keep
n3_asia,H7N3.NA.EPI_ISL_327473.anseriformes.mongolia.NA.2017-09-01,H7N3,EPI_ISL_327473,A/Duck/Mongolia/782/2017,2017-09-01,2017.67,2017-09,2017,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,mongolia,mng,46.9660284560213,103.138307461425,NA,NA,NA,NA,A,2017-35,NA,NA,NA,NA,NA,NA,NA,2017-09-01,n3,FALSE,n3,profileNA,2017-09-01,5,mongolia,keep
n3_asia,H2N3.NA.EPI_ISL_267293.anseriformes.united_states.NA.2012-12-22,H2N3,EPI_ISL_267293,A/tufted_duck/Georgia/1/2012,2012-12-22,2012.97,2012-12,2012,Aves,anseriformes,anatidae,aythya fuligula,tufted duck,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,georgia,us.ga,32.6403385373358,-83.4405725551842,A,2012-51,NA,NA,NA,NA,NA,NA,NA,2012-12-22,n3,FALSE,n3,profileNA,2012-12-01,6,georgia,keep
n3_asia,H2N3.NA.EPI_ISL_333089.anseriformes.bangladesh.NA.2017-01-23,H2N3,EPI_ISL_333089,A/duck/Bangladesh/18D775/2017,2017-01-23,2017.06,2017-01,2017,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,southern asia,bangladesh,bgd,23.8299093538119,90.2865403636969,NA,NA,NA,NA,A,2017-04,NA,NA,NA,NA,NA,NA,NA,2017-01-23,n3,FALSE,n3,profileNA,2017-01-01,NA,bangladesh,keep
n3_asia,H14N3.NA.EPI_ISL_400267.anseriformes.russia.NA.2019-09-07,H14N3,EPI_ISL_400267,A/Common_Teal/Chany_Lake/29/2019,2019-09-07,2019.68,2019-09,2019,Aves,anseriformes,anatidae,anas crecca,green-winged teal,TRUE,wild,anseriformes-wild,central asia,russia,rus,66.0376616061812,95.7970903417469,novosibirsk,ru.ns,55.2762232202593,79.7845914423443,A,2019-36,NA,NA,NA,NA,NA,NA,NA,2019-09-07,n3,FALSE,n3,profileNA,2019-09-01,NA,novosibirsk,keep
n3_asia,H7N3.NA.EPI_ISL_331289.anseriformes.russia.NA.2018-01-23,H7N3,EPI_ISL_331289,A/mallard/Dagestan/1050/2018,2018-01-23,2018.06,2018-01,2018,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,eastern europe,russia,rus,66.0376616061812,95.7970903417469,dagestan,ru.da,43.0199724243525,46.8879064209307,A,2018-04,NA,NA,NA,NA,NA,NA,NA,2018-01-23,n3,FALSE,n3,profileNA,2018-01-01,NA,russia,keep
n3_asia,H7N3.NA.EPI_ISL_706194.anseriformes.south_korea.NA.2019-03-15,H7N3,EPI_ISL_706194,A/Spot-billed_duck/South_Korea/WKU2019-1/2019,2019-03-15,2019.2,2019-03,2019,Aves,anseriformes,anatidae,anas zonorhyncha,eastern spot-billed duck,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,A,2019-11,NA,NA,NA,NA,NA,NA,NA,2019-03-15,n3,FALSE,n3,profileNA,2019-03-01,NA,south korea,keep
