id,tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datedecimal,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,virus_species,week_date,clade,collection_original,profile,profile_lab,genome,cluster_profileclass,cluster_profilecolour,collection_tipdate,segment,collection_dateerror,cluster_segment,cluster_number,collection.datemonth,group,location_code,todrop
mp_africa,H5N1.2344b.EPI_ISL_15853343.anseriformes.south_africa.2_1_1_1_1_1_1_1.2022-02-15,H5N1,EPI_ISL_15853343,a/wild_duck/south_africa/up196/2022,2022-02-15,2022.12,2022-02,2022,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,gauteng,za.gt,-26.1053974962555,28.126943330491,a,2022-07,2344b,Africa / South Africa / Mpumalanga / Standerton / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2022-02-15,mp,FALSE,mp,profile001,2022-02-01,1,gauteng,keep
mp_africa,H5N1.2344b.EPI_ISL_14710708.anseriformes.south_africa.2_1_1_1_1_1_1_1.2021-06-03,H5N1,EPI_ISL_14710708,a/duck/south_africa/21060064/NA,2021-06-03,2021.42,2021-06,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,western cape,za.wc,-33.016256445291,20.6109109128761,a,2021-22,2344b,Africa / South Africa / Province of the Western Cape / Cape Town / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-06-03,mp,FALSE,mp,profile001,2021-06-01,1,western cape,keep
mp_africa,H5N1.NA.EPI_ISL_14573124.anseriformes.south_africa.NA.2021-05-13,H5N1,EPI_ISL_14573124,A/Egyptian_goose/South_Africa/21050245A/NA,2021-05-13,2021.36,2021-05,2021,Aves,anseriformes,anatidae,alopochen aegyptiaca,egyptian goose,TRUE,wild,anseriformes-wild,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,NA,NA,NA,NA,A,2021-19,2344b,NA,NA,NA,NA,NA,NA,2021-05-13,mp,FALSE,mp,profile001,2021-05-01,1,south africa,keep
mp_africa,H5N1.2344b.EPI_ISL_14637676.charadriiformes.south_africa.2_1_1_1_1_1_1_1.2021-05-20,H5N1,EPI_ISL_14637676,a/hartlaubs_gull/21050385/NA,2021-05-20,2021.38,2021-05,2021,Aves,charadriiformes,laridae,chroicocephalus hartlaubii,hartlaub's gull,TRUE,wild,charadriiformes-wild,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,western cape,za.wc,-33.016256445291,20.6109109128761,a,2021-20,2344b,Africa / South Africa / Province of the Western Cape / Cape Town / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-05-20,mp,FALSE,mp,profile001,2021-05-01,1,western cape,keep
mp_africa,H5N1.NA.EPI_ISL_14643356.charadriiformes.south_africa.NA.2021-05-20,H5N1,EPI_ISL_14643356,A/Hartlaubs_gull/South_Africa/21050386/NA,2021-05-20,2021.38,2021-05,2021,Aves,charadriiformes,laridae,chroicocephalus hartlaubii,hartlaub's gull,TRUE,wild,charadriiformes-wild,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,NA,NA,NA,NA,A,2021-20,2344b,NA,NA,NA,NA,NA,NA,2021-05-20,mp,FALSE,mp,profile001,2021-05-01,1,south africa,keep
mp_africa,H5N1.2344b.EPI_ISL_14573053.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-05-10,H5N1,EPI_ISL_14573053,a/chicken/south_africa/up481/NA,2021-05-10,2021.35,2021-05,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,free state,za.fs,-28.6110435828424,26.8801631625401,a,2021-19,2344b,Africa / South Africa / Free State / Villiers / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-05-10,mp,FALSE,mp,profile001,2021-05-01,1,free state,keep
mp_africa,H5N1.2344b.EPI_ISL_14542488.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-04-09,H5N1,EPI_ISL_14542488,a/chicken/south_africa/26683/NA,2021-04-09,2021.27,2021-04,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,gauteng,za.gt,-26.1053974962555,28.126943330491,a,2021-14,2344b,Africa / South Africa / Gauteng / Boksburg / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-04-09,mp,FALSE,mp,profile001,2021-04-01,1,gauteng,keep
mp_africa,H5N1.2344b.EPI_ISL_3135897.galliformes.hungary.2_1_1_1_1_1_1_1.2021-04-13,H5N1,EPI_ISL_3135897,A/Turkey/Hungary/16603/NA,2021-04-13,2021.28,2021-04,2021,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,hungary,hun,47.1703761996839,19.3977670199114,hajdú-bihar,hu.hb,47.471917329119,21.459705583994,A,2021-15,2344b,Europe / Hungary / Hajdu-Bihar / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-04-13,mp,FALSE,mp,profile001,2021-04-01,1,hungary,keep
mp_africa,H5N1.2344b.EPI_ISL_14933721.galliformes.south_africa.2_1_1_1_1_1_1_1.2021-07-27,H5N1,EPI_ISL_14933721,a/chicken/south_africa/33081/NA,2021-07-27,2021.57,2021-07,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,southern africa,south africa,zaf,-28.9709136281448,25.1981253246192,kwazulu-natal,za.nl,-28.7220063412643,30.7367833141436,a,2021-30,2344b,Africa / South Africa / Province of KwaZulu-Natal / Howick / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-07-27,mp,FALSE,mp,profile001,2021-07-01,1,kwazulu-natal,keep
mp_africa,H5N1.2344b.EPI_ISL_14769967.galliformes.lesotho.2_1_1_1_1_1_1_1.2021-06-05,H5N1,EPI_ISL_14769967,a/chicken/lesotho/352.3/2021,2021-06-05,2021.42,2021-06,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,southern africa,lesotho,lso,-29.5819622998706,28.2484329985868,NA,NA,NA,NA,a,2021-22,2344b,Africa / Lesotho / NA / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-06-05,mp,FALSE,mp,profile001,2021-06-01,1,lesotho,keep
