id,tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datedecimal,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,virus_species,week_date,clade,collection_original,profile,profile_lab,genome,cluster_profileclass,cluster_profilecolour,collection_tipdate,segment,collection_dateerror,cluster_segment,cluster_number,collection.datemonth,group,location_code,todrop
pa_asia,H5N8.2344b.EPI_ISL_5067957.anseriformes.germany.3_2_3_1_1_2_1_2.2021-01-04,H5N8,EPI_ISL_5067957,A/domestic_duck/Germany-NI/AI00079/2021,2021-01-04,2021.01,2021-01,2021,Aves,anseriformes,anatidae,anas platyrhynchos (domestic type),mallard (domestic type),TRUE,domestic,anseriformes-domestic,western europe,germany,deu,51.0533277435649,10.373650933319,niedersachsen,de.ni,52.7642105761026,9.16783937293005,A,2021-01,2344b,Europe / Germany / Lower Saxony / Cloppenburg / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021-01-04,pa,FALSE,pa,profile003,2021-01-01,1,germany,keep
pa_asia,H5N8.2344b.EPI_ISL_615065.anseriformes.kazakhstan.3_2_3_1_1_2_1_2.2020-09-22,H5N8,EPI_ISL_615065,a/domestic_goose/kazakhstan/1-261_2-20-b/2020,2020-09-22,2020.72,2020-09,2020,Aves,anseriformes,anatidae,anser sp. (domestic type),domestic goose sp. (domestic type),TRUE,domestic,anseriformes-domestic,central asia,kazakhstan,kaz,48.3645677524915,67.2060737287064,qostanay,kz.qs,51.5322283786231,64.0853293002361,a,2020-39,2344b,Asia / Kazakhstan / Kostanay / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-09-22,pa,FALSE,pa,profile003,2020-09-01,1,qostanay,keep
pa_asia,H5N8.2344b.EPI_ISL_1057106.anseriformes.czechia.3_2_3_1_1_2_1_2.2021-02-04,H5N8,EPI_ISL_1057106,A/mute_swan/Czech_Republic/2669-1/2021,2021-02-04,2021.09,2021-02,2021,Aves,anseriformes,anatidae,cygnus olor,mute swan,TRUE,wild,anseriformes-wild,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,jihočeský,cz.ck,49.0928166218663,14.4391547985202,A,2021-05,2344b,Europe / Czech Republic / Jihocesky Kraj / Okres Tabor / Sobeslav,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021-02-04,pa,FALSE,pa,profile003,2021-02-01,1,czechia,keep
pa_asia,H5N8.2344b.EPI_ISL_2234811.anseriformes.france.3_2_3_1_1_2_1_2.2021-01-07,H5N8,EPI_ISL_2234811,A/anser_anser/Spain/102-8_21VIR1230-4/2021,2021-01-07,2021.02,2021-01,2021,Aves,anseriformes,anatidae,anser anser,greylag goose,TRUE,wild,anseriformes-wild,western europe,france,fra,46.5103009447381,2.5780749353201,auvergne-rhône-alpes,fr.ar,45.5190780558984,4.54715006428513,A,2021-01,2344b,Europe / Spain / NA / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021-01-07,pa,FALSE,pa,profile003,2021-01-01,1,france,keep
pa_asia,H5N8.2344b.EPI_ISL_5096629.anseriformes.germany.3_2_3_1_1_2_1_2.2021-01-12,H5N8,EPI_ISL_5096629,A/wild_goose/Germany-NI/AI00625/2021,2021-01-12,2021.03,2021-01,2021,Aves,anseriformes,anatidae,anatidae (goose sp.),goose sp.,TRUE,wild,anseriformes-wild,western europe,germany,deu,51.0533277435649,10.373650933319,niedersachsen,de.ni,52.7642105761026,9.16783937293005,A,2021-02,2344b,Europe / Germany / Lower Saxony / Cuxhaven / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021-01-12,pa,FALSE,pa,profile003,2021-01-01,1,germany,keep
pa_asia,H5N8.2344b.EPI_ISL_2932614.anseriformes.kazakhstan.3_2_3_1_1_2_1_2.2020-09-21,H5N8,EPI_ISL_2932614,a/swan/kazakhstan/9-20-b-talg-39/2020,2020-09-21,2020.72,2020-09,2020,Aves,anseriformes,anatidae,cygnus sp.,swan sp.,TRUE,wild,anseriformes-wild,central asia,kazakhstan,kaz,48.3645677524915,67.2060737287064,north kazakhstan,kz.nk,53.8421826489217,69.2722074369824,a,2020-39,2344b,"Asia / Kazakhstan / North Kazakhstan / Mamlyutsky district, Mamlyutsky, Mamlyutka village / NA",3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-09-21,pa,FALSE,pa,profile003,2020-09-01,1,north kazakhstan,keep
pa_asia,H5N8.2344b.EPI_ISL_3102061.anseriformes.poland.3_2_3_1_1_2_1_2.2021-04-09,H5N8,EPI_ISL_3102061,A/duck/Poland/H542_21RS1385-2/2021,2021-04-09,2021.27,2021-04,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern europe,poland,pol,52.1141994014432,19.4236724631525,wielkopolskie,na,52.3269678786096,17.250141052842,A,2021-14,2344b,Europe / Poland / Wielkopolskie / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021-04-09,pa,FALSE,pa,profile003,2021-04-01,1,poland,keep
pa_asia,H5N8.NA.EPI_ISL_5058630.anseriformes.germany.NA.2020-10-31,H5N8,EPI_ISL_5058630,A/greylag_goose/Germany-SH/AI02191/2020,2020-10-31,2020.83,2020-10,2020,Aves,anseriformes,anatidae,anser anser,greylag goose,TRUE,wild,anseriformes-wild,western europe,germany,deu,51.0533277435649,10.373650933319,schleswig-holstein,de.sh,54.1814850326718,9.81577342948134,A,2020-44,2344b,NA,NA,NA,NA,NA,NA,2020-10-31,pa,FALSE,pa,profile003,2020-10-01,1,germany,keep
pa_asia,H5N8.NA.EPI_ISL_18244181.anseriformes.poland.NA.2021-01-19,H5N8,EPI_ISL_18244181,A/mute_swan/Poland/MB021-21-22VIR5675-11/2021,2021-01-19,2021.05,2021-01,2021,Aves,anseriformes,anatidae,cygnus olor,mute swan,TRUE,wild,anseriformes-wild,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,A,2021-03,2344b,NA,NA,NA,NA,NA,NA,2021-01-19,pa,FALSE,pa,profile003,2021-01-01,1,poland,keep
pa_asia,H5N8.2344b.EPI_ISL_666890.galliformes.croatia.3_2_3_1_1_2_1_2.2020-11-17,H5N8,EPI_ISL_666890,A/turkey/Croatia/104/2020,2020-11-17,2020.88,2020-11,2020,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,southern europe,croatia,hrv,45.0210446789036,16.3887129948206,koprivničko-križevačka,hr.kk,46.0941050136215,16.8104817428003,A,2020-47,2344b,Europe / Croatia / Koprivnicko-Krizevacka Zupanija / Delovi / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-17,pa,FALSE,pa,profile003,2020-11-01,1,croatia,keep
