id,tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datedecimal,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,virus_species,week_date,clade,collection_original,profile,profile_lab,genome,cluster_profileclass,cluster_profilecolour,collection_tipdate,segment,collection_dateerror,cluster_segment,cluster_number,collection.datemonth,group,location_code,todrop
pa_europe,H5N8.2344b.EPI_ISL_525443.anseriformes.poland.6_1_5_2_1_3_1_2.2020-01-12,H5N8,EPI_ISL_525443,a/domestic_goose/poland/028/2020,2020-01-12,2020.03,2020-01,2020,Aves,anseriformes,anatidae,anser sp. (domestic type),domestic goose sp. (domestic type),TRUE,domestic,anseriformes-domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,a,2020-02,2344b,Europe / Poland / NA / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,dominant,#b199cc,2020-01-12,pa,FALSE,pa,profile005,2020-01-01,1,poland,keep
pa_europe,H5N8.2344b.EPI_ISL_404993.anseriformes.germany.6_1_5_2_1_3_1_2.2020-01-16,H5N8,EPI_ISL_404993,a/white-fronted_goose/germany-bb/ai00018/2020,2020-01-16,2020.04,2020-01,2020,Aves,anseriformes,anatidae,anser albifrons/erythropus,greater/lesser white-fronted goose,TRUE,wild,anseriformes-wild,western europe,germany,deu,51.0533277435649,10.373650933319,brandenburg,de.br,52.4686720071996,13.4043192497063,a,2020-03,2344b,Europe / Germany / Brandenburg / Spree/NeiÃŸe / /NeiÃŸe,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,dominant,#b199cc,2020-01-16,pa,FALSE,pa,profile005,2020-01-01,1,germany,keep
pa_europe,H5N8.2344b.EPI_ISL_804043.anseriformes.hungary.6_1_5_2_1_3_1_2.2020-04-07,H5N8,EPI_ISL_804043,_a/mallard_duck/hungary/17319/NA,2020-04-07,2020.27,2020-04,2020,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,eastern europe,hungary,hun,47.1703761996839,19.3977670199114,bács-kiskun,hu.bk,46.5624446150372,19.3734257652929,_a,2020-15,2344b,Europe / Hungary / Bacs-Kiskun / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,dominant,#b199cc,2020-04-07,pa,FALSE,pa,profile005,2020-04-01,1,hungary,keep
pa_europe,H5N8.2344b.EPI_ISL_405391.galliformes.czechia.6_1_5_2_1_3_1_2.2020-01-17,H5N8,EPI_ISL_405391,a/chicken/czech_republic/1175-1/2020,2020-01-17,2020.04,2020-01,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,kraj vysočina,cz.jk,49.4071187835784,15.6903483593844,a,2020-03,2344b,Europe / Czech Republic / Vysocina Kraj / Okres Zdar nad Szavou / Å tÄ›pÃ¡nov nad Svratkou,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,dominant,#b199cc,2020-01-17,pa,FALSE,pa,profile005,2020-01-01,1,czechia,keep
pa_europe,H5N8.2344b.EPI_ISL_410291.galliformes.germany.6_1_5_2_1_3_1_2.2020-02-06,H5N8,EPI_ISL_410291,a/chicken/germany-bw/ai00049/2020,2020-02-06,2020.1,2020-02,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,western europe,germany,deu,51.0533277435649,10.373650933319,baden-württemberg,de.bw,48.5335196122676,9.04442576424602,a,2020-06,2344b,Europe / Germany / Baden-Wuerttemberg / Regierungsbezirk Karlsruhe / Hohenlohekreis,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,dominant,#b199cc,2020-02-06,pa,FALSE,pa,profile005,2020-02-01,1,germany,keep
pa_europe,H5N8.2344b.EPI_ISL_833488.galliformes.hungary.6_1_5_2_1_3_1_2.2020-04-18,H5N8,EPI_ISL_833488,_a/turkey/hungary/19338/NA,2020-04-18,2020.3,2020-04,2020,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,hungary,hun,47.1703761996839,19.3977670199114,bács-kiskun,hu.bk,46.5624446150372,19.3734257652929,_a,2020-16,2344b,Europe / Hungary / Bacs-Kiskun / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,dominant,#b199cc,2020-04-18,pa,FALSE,pa,profile005,2020-04-01,1,hungary,keep
pa_europe,H5N8.2344b.EPI_ISL_525439.galliformes.poland.6_1_5_2_1_3_1_2.2020-01-01,H5N8,EPI_ISL_525439,a/laying_hen/poland/002/2020,2020-01-01,2020,2020-01,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,wielkopolskie,na,52.3269678786096,17.250141052842,a,2020-01,2344b,Europe / Poland / Greater Poland Voivodeship / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,dominant,#b199cc,2020-01-01,pa,FALSE,pa,profile005,2020-01-01,1,poland,keep
pa_europe,H5N8.NA.EPI_ISL_402134.galliformes.poland.NA.2019-12-30,H5N8,EPI_ISL_402134,A/turkey/Poland/23/2019,2019-12-30,2019.99,2019-12,2019,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,A,2019-01,2344b,NA,NA,NA,NA,NA,NA,2019-12-30,pa,FALSE,pa,profileNA,2019-12-01,1,poland,keep
pa_europe,H5N8.NA.EPI_ISL_503362.galliformes.slovakia.NA.2020-01-03,H5N8,EPI_ISL_503362,A/layer_hen/Slovakia/A-chicken-Slovakia-Pah_14-H5N8_PA/2020,2020-01-03,2020.01,2020-01,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,slovakia,svk,48.7152910172137,19.4731651408513,NA,NA,NA,NA,A,2020-01,2344b,NA,NA,NA,NA,NA,NA,2020-01-03,pa,FALSE,pa,profileNA,2020-01-01,1,slovakia,keep
pa_europe,H5N8.2344b.EPI_ISL_833487.galliformes.hungary.6_1_5_2_1_3_1_2.2020-04-19,H5N8,EPI_ISL_833487,_a/pheasant/hungary/18731/NA,2020-04-19,2020.3,2020-04,2020,Aves,galliformes,phasianidae,phasianidae sp. (pheasant sp.),pheasant sp.,TRUE,wild,galliformes-wild,eastern europe,hungary,hun,47.1703761996839,19.3977670199114,bács-kiskun,hu.bk,46.5624446150372,19.3734257652929,_a,2020-16,2344b,Europe / Hungary / Bacs-Kiskun / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,dominant,#b199cc,2020-04-19,pa,FALSE,pa,profile005,2020-04-01,1,hungary,keep
