id,tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datedecimal,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,virus_species,week_date,clade,collection_original,profile,profile_lab,genome,cluster_profileclass,cluster_profilecolour,collection_tipdate,segment,collection_dateerror,cluster_segment,cluster_number,collection.datemonth,group,location_code,todrop
n1_asia,H5N1.2344b.EPI_ISL_china_20230847.anseriformes.china.2_1_34_1_1_4_1_1.2021-12-02,H5N1,EPI_ISL_china_20230847,a/whooper_swan/henan/sq3/2021,2021-12-02,2021.92,2021-12,2021,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,a,2021-48,2344b,Asia / China / Henan / NA / NA,2_1_34_1_1_4_1_1,NA,22,major,#6fcc66,2021-12-02,n1,FALSE,n1,profile004,2021-12-01,1,henan,keep
n1_asia,H5N1.2344b.EPI_ISL_17606814.anseriformes.south_korea.2_1_9_1_1_4_1_1.2021-11-05,H5N1,EPI_ISL_17606814,a/mandarin_duck/korea/h519/2021,2021-11-05,2021.84,2021-11,2021,Aves,anseriformes,anatidae,aix galericulata,mandarin duck,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,jeollabuk-do,kr.cb,35.7159281817874,127.140659781938,a,2021-44,2344b,Asia / Korea / JB / NA / NA,2_1_9_1_1_4_1_1,H5N1/2021/R4_Asia,22,major,#339ecc,2021-11-05,n1,FALSE,n1,profile004,2021-11-01,1,jeollabuk-do,keep
n1_asia,H5N1.NA.EPI_ISL_8405766.anseriformes.south_korea.NA.2021-11-15,H5N1,EPI_ISL_8405766,A/Common_Teal/South_Korea/W813/2021,2021-11-15,2021.87,2021-11,2021,Aves,anseriformes,anatidae,anas crecca,green-winged teal,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,NA,NA,NA,NA,A,2021-46,2344b,NA,NA,NA,NA,NA,NA,2021-11-15,n1,FALSE,n1,profile001,2021-11-01,1,south korea,keep
n1_asia,H5N1.2344b.EPI_ISL_13243698.anseriformes.bangladesh.2_1_1_1_1_1_1_1.2021-12-22,H5N1,EPI_ISL_13243698,a/duck/bangladesh/19d1819/2021 /NA,2021-12-22,2021.97,2021-12,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,southern asia,bangladesh,bgd,23.8299093538119,90.2865403636969,NA,NA,NA,NA,a,2021-51,2344b,Asia / Bangladesh / NA / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,19,dominant,#66cc7c,2021-12-22,n1,FALSE,n1,profile001,2021-12-01,2,bangladesh,keep
n1_asia,H5N1.2344b.EPI_ISL_china_20230832.anseriformes.china.2_1_1_1_1_1_1_1.2021-10-20,H5N1,EPI_ISL_china_20230832,a/gadwall/ningxia/ndyg39/2021,2021-10-20,2021.8,2021-10,2021,Aves,anseriformes,anatidae,mareca strepera,gadwall,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,ningxia hui,cn.nx,37.2602231520297,106.161545856493,a,2021-42,2344b,Asia / China / Ningxia / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2021-10-20,n1,FALSE,n1,profile001,2021-10-01,3,ningxia hui,keep
n1_asia,H5N1.NA.EPI_ISL_8568483.anseriformes.croatia.NA.2021-11-22,H5N1,EPI_ISL_8568483,A/gadwall/Croatia/108/2021,2021-11-22,2021.89,2021-11,2021,Aves,anseriformes,anatidae,mareca strepera,gadwall,TRUE,wild,anseriformes-wild,southern europe,croatia,hrv,45.0210446789036,16.3887129948206,NA,NA,NA,NA,A,2021-47,2344b,NA,NA,NA,NA,NA,NA,2021-11-22,n1,FALSE,n1,profile001,2021-11-01,3,croatia,keep
n1_asia,H5N1.NA.EPI_ISL_16831026.anseriformes.japan.NA.2022-02-08,H5N1,EPI_ISL_16831026,A/swan/Japan/0302I001T/2022,2022-02-08,2022.1,2022-02,2022,Aves,anseriformes,anatidae,cygnus sp.,swan sp.,TRUE,wild,anseriformes-wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,NA,NA,NA,NA,A,2022-06,2344b,NA,NA,NA,NA,NA,NA,2022-02-08,n1,FALSE,n1,profile001,2022-02-01,3,japan,keep
n1_asia,H5N1.NA.EPI_ISL_18066451.anseriformes.japan.NA.2023-02-09,H5N1,EPI_ISL_18066451,A/whooper_swan/Tochigi/0902C010/2023,2023-02-09,2023.11,2023-02,2023,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,tochigi,jp.tc,36.6894768729176,139.818920628006,A,2023-06,2344b,NA,NA,NA,NA,NA,NA,2023-02-09,n1,FALSE,n1,profile001,2023-02-01,3,tochigi,keep
n1_asia,H5N1.2344b.EPI_ISL_17964935.charadriiformes.united_states.2_1_1_1_1_1_1_1.2023-04-07,H5N1,EPI_ISL_17964935,A/gull/California/23-011452-001-original/2023,2023-04-07,2023.26,2023-04,2023,Aves,charadriiformes,laridae,larinae sp.,gull sp.,TRUE,wild,charadriiformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,california,us.ca,37.1829246180653,-119.469343089956,A,2023-14,2344b,North America / United States / California / San Luis Obispo County / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2023-04-07,n1,FALSE,n1,profile001,2023-04-01,3,california,keep
n1_asia,H5N1.2344b.EPI_ISL_17964940.charadriiformes.united_states.2_1_1_1_1_1_1_1.2023-04-13,H5N1,EPI_ISL_17964940,A/sanderling/Oregon/23-011962-001-original/2023,2023-04-13,2023.28,2023-04,2023,Aves,charadriiformes,scolopacidae,calidris alba,sanderling,TRUE,wild,charadriiformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,oregon,us.or,43.9359843262991,-120.560036934188,A,2023-15,2344b,North America / United States / Oregon / Coos County / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,2,dominant,#66cc7c,2023-04-13,n1,FALSE,n1,profile001,2023-04-01,3,oregon,keep
