# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Aug 20 01:19:29 BST 2024 [seed=1724113168646]
# -overwrite -threads 4 -beagle_thread_count 4 mp_11211111_subsampled_relaxLn_constant.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
0	-22786.52897461604	-6748.608584604702	-16037.92039001134	5.131894530676705	2019.0019852507442	52.695955478412884	1.0	2.0	2.0	0.2500000002	0.25	0.25	0.24999999979999998	0.5	0.5	1.0	1.0	0.005	0.3333333333333333	0.0037258291994590386	9.5642996970725	-0.012176928973423531	-16037.92039001134	-6262.777204589611	-478.6524236780471
20000	-14825.371900572914	-7205.083319402028	-7620.288581170886	2.7364289313255448	2021.3974508500953	71.80608088424911	2.9656375465678817	5.457403742379784	11.276636910683688	0.3515666606217279	0.19943127986560136	0.2216156239712612	0.22738643554140944	0.07518508524117057	0.23705372605445754	0.1495619631617254	2.70087607367655	0.0532027369972734	0.03068347888325751	0.04954876829054345	0.6043460790099672	0.03329376189395905	-7620.288581170886	-6262.777204589611	-925.2666593599366
40000	-14356.404887233974	-7198.807982577004	-7157.59690465697	2.6847712967076336	2021.4491084847132	71.52262491831544	2.5734095917707145	5.5343366236379765	12.194016420367335	0.34781153927775366	0.19029015358915113	0.23496001662007215	0.2269382905130229	0.018398963130054385	0.24137651460468576	0.14465958683816393	2.7106808263236735	0.04310147875582443	0.044932001424718794	0.03685897126471807	1.0357739083918502	-0.01622473058092687	-7157.59690465697	-6262.777204589611	-920.0258223494149
60000	-14091.163471413038	-7186.974568399582	-6904.188903013455	2.8178917279450166	2021.3159880534758	70.96424147916149	2.5740161613292973	6.074977015927579	11.798762609004013	0.3396293260035721	0.19782647064486086	0.24355279583455236	0.21899140751701457	0.0629024821048839	0.2348319340006336	0.15203561623227257	2.6959287675354564	0.03691060708622192	0.04828685265851613	0.029443838973639117	1.2619066301641746	0.013121597407558472	-6904.188903013455	-6262.777204589611	-908.729173167299
80000	-13958.465983672322	-7192.615781873445	-6765.850201798878	3.019501953514583	2021.114377827906	70.76245122208886	2.6253236122728265	5.682451351105699	10.629339155503791	0.32045760747101276	0.20494261585582818	0.2612188486329678	0.21338092804019101	0.043313079041524045	0.2489994369480759	0.13486604285294176	2.7302679142941138	0.03790539733712905	0.04153134243457553	0.03180716910176702	1.0717936518465379	0.01169013872783125	-6765.850201798878	-6262.777204589611	-914.5633582260317
100000	-13777.895652861649	-7190.157059288844	-6587.738593572805	2.8676429132599224	2021.2662368681608	70.46325607579713	2.8147760215592283	7.688169790606006	12.695164713020267	0.3123320468835213	0.20189793235745535	0.23422517920766675	0.2515448415513563	0.05994359681191647	0.2844633421917122	0.18741127585685227	2.6251774482862897	0.022779578252622237	0.02172150003257183	0.021632807234292537	0.8470667159440051	-0.047170677924965376	-6587.738593572805	-6262.777204589611	-913.2382582142077
120000	-13747.235550847265	-7212.1212913983145	-6535.11425944895	2.8968925047589003	2021.236987276662	72.72958469625473	2.8956205868873686	7.241182294527735	14.454232299272244	0.28335820474333673	0.2132292056647624	0.2704267443048256	0.23298584528707478	0.0545925176606188	0.2655562641189701	0.16912746184126945	2.6617450763174584	0.025255397077788226	0.022046629586066405	0.02379598434693989	0.8081965144719342	0.0333173618342472	-6535.11425944895	-6262.777204589611	-934.6690041333675
140000	-13648.335824989535	-7236.617916408123	-6411.717908581412	2.9928658313923058	2021.1410139500285	76.39527534703333	2.9494705533469276	8.232971146823697	14.005319188426556	0.3168404218427074	0.19187524488945693	0.2300272497736187	0.2612570834942166	0.021605035018538655	0.3010916192149505	0.22889200805600787	2.542215983887982	0.01744104818252732	0.016716197598584375	0.01645301101531767	0.8816582559790904	0.04607089070928353	-6411.717908581412	-6262.777204589611	-960.330435435364
160000	-13623.120005118497	-7270.633428324729	-6352.486576793768	3.1936568930244755	2020.9402228883962	79.46063782077921	3.1981156652650817	6.611898769297178	14.334508775541604	0.32337012844261276	0.21797204527344782	0.2404390165180155	0.21821880976592362	0.025171928857872092	0.25169701171222436	0.21809740289413115	2.563805194211734	0.01674399673132168	0.013002024348754951	0.016100204743505712	0.7206027653043953	0.03004692300444527	-6352.486576793768	-6262.777204589611	-994.8129284119971
180000	-13539.502799562822	-7294.349475446478	-6245.153324116343	3.222808115785533	2020.9110716656353	80.12016002857128	3.9013691869066385	8.369048993008265	14.72531628546267	0.2766731632053059	0.2339766613432653	0.2482217012748525	0.241128474176576	0.042318385678196624	0.2514363804545624	0.21154590056859454	2.576908198862807	0.018549515198278455	0.014941447758140056	0.017509618490514654	0.7569305871756571	0.017542473220104226	-6245.153324116343	-6262.777204589611	-1017.507631822112
