# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Aug 20 01:19:29 BST 2024 [seed=1724113168609]
# -overwrite -threads 4 -beagle_thread_count 4 np_21111111_subsampled_relaxLn_constant.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
0	-75323.39215558216	-11269.094783301682	-64054.297372280475	5.682000601804653	2018.5256496714194	64.24515073004484	1.0	2.0	2.0	0.2500000002	0.25	0.25	0.24999999979999998	0.5	0.5	1.0	1.0	0.005	0.3333333333333333	0.0048754747879888	11.146621987271264	-0.0059706683861808435	-64054.297372280475	-10505.348829289802	-756.5669976748363
20000	-36488.14748515747	-13210.817636842075	-23277.329848315392	4.659237977891545	2019.5484122953326	196.67260572491693	17.307297543953442	7.45580316629574	10.331766111092614	0.38620657638605926	0.24355590787717918	0.20082790840460665	0.16940960733215504	0.11211314237516522	0.32421473446226284	0.7112494091734121	1.5775011816531757	0.10471442941210216	0.05513304920271929	0.09903912947285766	0.5192310634229929	0.0493919841766772	-23277.329848315392	-10505.348829289802	-2682.369727924247
40000	-34015.6360359118	-13297.621322796396	-20718.014713115397	4.917391503265071	2019.290258769959	213.84065374334605	16.37969062781342	8.36111053515961	11.416569070670493	0.3995852049654141	0.22678741206810163	0.20209014699280314	0.17153723597368084	0.11044199952386152	0.36594522001822327	0.3725564167147063	2.2548871665705894	0.053437460670052284	0.04159341521020493	0.04688137407225874	0.72740452770303	0.04021503419415637	-20718.014713115397	-10505.348829289802	-2772.442657679992
60000	-32655.93095084823	-13320.26408106248	-19335.66686978575	5.741629341654853	2018.4660209315693	224.74809741942167	18.191017894617623	8.451746379187854	12.230800489337183	0.37694997383861684	0.2066993464453784	0.21755838463792657	0.19879229507807783	0.1151347996553887	0.40233969218279275	0.3705126180530032	2.258974763893994	0.0358903170527761	0.033816532859360746	0.030690274733325574	0.8852561766087067	0.03374674469334076	-19335.66686978575	-10505.348829289802	-2796.612664345425
80000	-31605.309191123968	-13361.385333301336	-18243.923857822632	5.840025708169968	2018.367624565054	240.12845315941846	17.659179729690837	9.564925760957237	12.313162754084413	0.346619928553054	0.21741758056851188	0.2180213099249007	0.21794118095353301	0.12902220189591715	0.40524649131046614	0.499837031282674	2.0003259374346514	0.01577420605331274	0.011678478839443722	0.014140841683895062	0.7290613867894425	0.025218498711155567	-18243.923857822632	-10505.348829289802	-2840.648093076165
100000	-30529.089006123497	-13340.523169507926	-17188.56583661557	5.471871439161979	2018.735778834062	237.15441682672713	19.563028409064074	9.514132613458157	11.031207680997479	0.33875631664286543	0.21689547781674345	0.2253881936350341	0.2189600119053567	0.11684197859476901	0.46165713738891634	0.4416207013540433	2.11675859729191	0.011404093766868902	0.00697051735161605	0.01085218473038588	0.6099557721563309	-0.023306742255578307	-17188.56583661557	-10505.348829289802	-2820.779589018235
120000	-29960.024084170916	-13334.043553652153	-16625.980530518762	5.612745053062327	2018.5949052201618	236.5687754029013	17.906050216133693	11.076212253530736	11.56341242468825	0.36069582085911883	0.19027048218578216	0.22274885286755136	0.22628484408754737	0.11276278222119936	0.5124706805079586	0.4791161848627668	2.041767630274464	0.011300059109368491	0.007123701544123171	0.010775933616718428	0.6403194015398498	0.025192975561804314	-16625.980530518762	-10505.348829289802	-2813.9477635897747
140000	-29440.729355058964	-13298.857497654368	-16141.871857404596	6.002722027762322	2018.2049282454618	228.07645182987736	16.503257741104342	7.695659349423096	10.54839994921837	0.36495187641939925	0.19140346608352662	0.23869121281585634	0.20495344468121743	0.11419767743952047	0.4531984103046802	0.37913627059487687	2.2417274588102405	0.011172115198409025	0.006098309417592842	0.010796262176067745	0.5615357930694914	-0.039806035081620526	-16141.871857404596	-10505.348829289802	-2779.8158247162537
160000	-29008.24466382098	-13330.133514922514	-15678.111148898466	5.671492021367864	2018.5361582518562	231.27429158601586	17.11261955261124	9.778540179508271	10.412980075771797	0.3333712381982121	0.20646157867012557	0.2302151681395761	0.22995201499208578	0.0928678519602357	0.5058569369400954	0.35841091969740524	2.283178160605186	0.008573895990716136	0.004958363536390979	0.008240395125562119	0.5928908860070364	-0.017199546282872152	-15678.111148898466	-10505.348829289802	-2811.2565296258786
180000	-28487.756710093654	-13285.477697415765	-15202.27901267789	6.109649742524566	2018.0980005306994	223.98022818726878	16.632427237635447	10.683973306607928	11.364327474271859	0.3585014723754182	0.20585368788568642	0.2299915613496953	0.2056532783891996	0.07987261771812397	0.5732225381780295	0.30365787897613644	2.3926842420477232	0.007691052201567797	0.004129424756997981	0.007693669462728965	0.5329344041980164	0.041178414314274076	-15202.27901267789	-10505.348829289802	-2766.4333047371865
