# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Aug 20 01:19:30 BST 2024 [seed=1724113169291]
# -overwrite -threads 4 -beagle_thread_count 4 ha_32313212_subsampled_relaxLn_constant.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
0	-45426.26763901826	-7251.754314044463	-38174.5133249738	3.7770303399307767	2018.3846134956855	42.02071284408834	1.0	2.0	2.0	0.2500000002	0.25	0.25	0.24999999979999998	0.5	0.5	1.0	1.0	0.005	0.3333333333333333	0.0024289597961370648	4.357706162676857	-0.036040704000198626	-38174.5133249738	-6702.49460974783	-542.0807479595899
20000	-24555.472519453924	-8336.96794882894	-16218.504570624984	3.0373512105238176	2019.1242926250925	104.45828510069339	9.928613359424462	4.520258810843526	13.977638059596062	0.3591435629450194	0.2061396129873436	0.2033062758272527	0.23141054824038407	0.1097097528397749	0.2458329753510108	0.3882181853086175	2.223563629382764	0.05918901300471289	0.0346779879276336	0.0544040351432638	0.5694359380288135	0.055704364449239485	-16218.504570624984	-6702.49460974783	-1615.4311551457838
40000	-23379.58770391037	-8362.133367053284	-15017.454336857085	3.213567229128558	2018.9480766064878	106.89817360716827	10.113778314124072	4.163639182884197	13.426531829109255	0.3460090960766478	0.209843944820404	0.20822488797953068	0.23592207112341712	0.09358894220657804	0.2516717030678386	0.2218513295269746	2.5562973409460494	0.039383028149116546	0.030378219643682744	0.03540455575124848	0.7467960683084482	0.015586350499598152	-15017.454336857085	-6702.49460974783	-1642.7440839408187
60000	-22693.42719770917	-8356.34299365254	-14337.084204056628	3.119740380167401	2019.0419034554488	107.80070076360002	10.612546278190251	4.835838394594408	13.06685558040719	0.3449924883100136	0.20452615957148965	0.21359254722694332	0.23688880489155326	0.03578867298101362	0.28024429157152847	0.1799271987240739	2.640145602551854	0.03116447581968381	0.02651473377583262	0.027436488395358515	0.8051747937202961	-0.0192993106674699	-14337.084204056628	-6702.49460974783	-1637.8411050866964
80000	-22068.828716465923	-8373.778886265289	-13695.049830200634	3.6094587317171034	2018.5521851038993	111.1135230232896	11.089435389990118	5.174556434373481	10.93259454705106	0.34694597587731596	0.1881023439651275	0.22085909957297012	0.24409258058458608	0.02530930234811219	0.2894054212068769	0.1809305295569713	2.638138940886057	0.023249807891267474	0.020186245558792854	0.02055442672058198	0.8304785482551748	-0.012715716008689147	-13695.049830200634	-6702.49460974783	-1656.658885442268
100000	-21507.444800441215	-8388.892539945646	-13118.55226049557	3.218062608720825	2018.9435812268955	110.32076662505133	11.746451189155207	3.897124452758672	11.084091816407264	0.37740758098479893	0.18869213167341317	0.1990925279575442	0.23480775938424342	0.040625602968701324	0.31026320044338684	0.22809398237691306	2.5438120352461757	0.018488238548807184	0.01382507515018469	0.016248916360442185	0.7415742321221633	-8.94990532630816E-4	-13118.55226049557	-6702.49460974783	-1672.8242004844872
120000	-20885.65929587157	-8400.147415964906	-12485.511879906666	3.142890741258289	2019.018753094358	111.6476006713552	11.472508709691642	4.928675084826323	11.633951161581352	0.3665452147434403	0.17959248099115888	0.21048447941210752	0.24337782485329298	0.037913561265708426	0.4141726999792112	0.2563446949437495	2.4873106101125075	0.013689466307381477	0.009098593923997008	0.01215502112737594	0.686213643655841	-0.02624463221320555	-12485.511879906666	-6702.49460974783	-1684.4676823909329
140000	-20497.24812165904	-8378.773949442993	-12118.474172216045	3.039135594834657	2019.1225082407816	110.20363271411999	10.86533153421633	5.902984108457399	10.731392753521964	0.3618040594318947	0.20126805265604597	0.20115414997692213	0.23577373793513678	0.007400786416565824	0.44003056497875104	0.29619668544045724	2.4076066291190905	0.01227258649434168	0.009934330293057377	0.010480670888092684	0.8292588466136983	-0.02354973270064052	-12118.474172216045	-6702.49460974783	-1663.3637420490263
160000	-20214.209436124584	-8349.597223334566	-11864.612212790016	3.037174779726994	2019.1244690558894	107.70481410236451	10.462562412343305	5.912429525494928	10.987811895511335	0.35437441880646015	0.18235875487764477	0.2196172070586881	0.24364961925720677	0.027649590293235292	0.5295579636352403	0.3044458241582071	2.3911083516835863	0.010482905504246898	0.0083508608775196	0.0094715347456299	0.7977815852778788	0.09359359174892555	-11864.612212790016	-6702.49460974783	-1634.3857521738637
180000	-20007.382254131287	-8350.226914344683	-11657.155339786605	3.4682228206861407	2018.6934210149302	108.6451627927864	10.425183126479514	6.4331426808628525	9.426933187017072	0.32562957122369357	0.18231641319572717	0.21856606534040796	0.273487950240171	0.05346754932917735	0.5732381085054843	0.3215053276432946	2.356989344713406	0.008448178135818928	0.006118700561484275	0.007862609636716873	0.7363176175629905	0.028833905815510943	-11657.155339786605	-6702.49460974783	-1635.5613085135985
200000	-19762.64047358454	-8362.440618453715	-11400.199855130824	4.034677553249495	2018.1269662823668	111.99447385746348	10.840856860294295	5.485844588303735	11.441794093494831	0.35876440901112394	0.19040579018956838	0.20789396034022758	0.24293584045907968	0.039919341387071844	0.632458456511967	0.3526166643216959	2.2947666713566033	0.007798265506137849	0.005215628119114287	0.007203535356107494	0.6952426618967545	0.04489546155456371	-11400.199855130824	-6702.49460974783	-1647.7024290397135
220000	-19492.218772713983	-8319.531646701005	-11172.687126012976	4.010138783738967	2018.1515050518774	107.18271132552945	10.48308353790433	4.888622460924025	12.330223454248358	0.3463225890542494	0.19012756101035258	0.21643752296079316	0.24711232697460456	0.05618284524501588	0.5997240132170332	0.29957610758013287	2.400847784839733	0.008113120979176	0.006773642877038237	0.007331874337497784	0.8043050112985842	0.034787680023212704	-11172.687126012976	-6702.49460974783	-1604.7868504537537
240000	-19251.406578213886	-8338.952882441465	-10912.453695772423	3.9585094154200675	2018.2031344201962	109.66450622153619	10.764919125196268	6.042516972085786	11.368587749390384	0.3596566837017594	0.18626250904974523	0.2089441046534521	0.24513670259504286	0.009698227544022015	0.6613033969380308	0.2864086386878039	2.4271827226243943	0.007207852541297184	0.005135464176406456	0.006993655558106009	0.7170009816818242	0.009391211121064051	-10912.453695772423	-6702.49460974783	-1624.2580610490381
260000	-19029.37668462751	-8304.880428570292	-10724.496256057218	3.769732089352802	2018.3919117462635	105.74355859638567	10.135025649719294	4.889531103033058	13.483137774617639	0.3551029011980273	0.18186384841509098	0.2317467931709581	0.23128645721592314	0.03726638224019926	0.5834398583584279	0.35106985490169756	2.2978602901966068	0.007134663768201498	0.006334248927320339	0.006552373718931409	0.8497998850332771	0.050492490934928115	-10724.496256057218	-6702.49460974783	-1590.3330273544673
280000	-18888.557455819067	-8297.73683098014	-10590.820624838927	3.3848102184549056	2018.7768336171614	105.10258068421477	10.223755714913247	6.685103763700215	11.435425695291274	0.35655111254729216	0.1851057129450171	0.21122591443420205	0.24711726007348833	0.03918396625330662	0.6438740764358204	0.3327616507388466	2.334476698522313	0.006535250789057565	0.0055563124653113995	0.005973753143532069	0.8143302521020193	0.004263969295906249	-10590.820624838927	-6702.49460974783	-1583.0926816564256
300000	-18645.143323111537	-8271.614565124837	-10373.528757986698	4.081810099056781	2018.0798337365595	104.89508303714481	8.692577139032064	6.218394393419361	11.357658722864583	0.36314367631052225	0.1810542031280139	0.20352541862905627	0.2522767019324072	0.023413131518098235	0.6985225795815133	0.31196468823352025	2.3760706235329656	0.007193277227071176	0.006555343643954498	0.006382915990876723	0.831349714898986	-0.007008743202298906	-10373.528757986698	-6702.49460974783	-1556.9897600256088
320000	-18450.370093327772	-8277.79072840354	-10172.579364924233	5.799377397771962	2016.3622664378445	111.91278682481007	9.036896649233086	5.441199521921052	11.53898461534082	0.3671397200765578	0.18611882136006905	0.20498735650607208	0.2417541020573007	0.041580161321740514	0.9550105818775049	0.3155458662618075	2.3689082674763897	0.007111947504393331	0.0060571530079009716	0.006005390681434397	0.8220629233195217	-0.0023604343475494513	-10172.579364924233	-6702.49460974783	-1562.7702938965758
340000	-18292.66642791839	-8240.64326807508	-10052.02315984331	4.249837847449657	2017.9118059881666	106.19817467993248	8.865538240346407	7.178984669651628	12.957630853956537	0.3629841295079559	0.16837087316755822	0.2105072862876629	0.25813771103682276	0.021059475088955483	0.865956732280369	0.3230359484843266	2.3539281030313566	0.006723322277202852	0.007940360591228936	0.005572491614489899	1.1025440856904585	0.041805557039466465	-10052.02315984331	-6702.49460974783	-1525.3136674647506
360000	-18176.94886997401	-8260.15612590298	-9916.79274407103	4.407430766954089	2017.7542130686622	107.35691438471964	8.663014172153868	5.80602735239018	14.181849075460837	0.34831489366874263	0.19166848412004664	0.2108406369135086	0.24917598529770218	0.028357524130749035	0.7891452694865558	0.3242574556890476	2.3514850886219123	0.006295984080463554	0.004892102613290519	0.005917933046793223	0.7175555361101349	0.012060870840791908	-9916.79274407103	-6702.49460974783	-1545.267914003086
380000	-18039.43825582853	-8229.107547066542	-9810.330708761987	4.062010046078725	2018.0996337895376	102.54592108994026	8.392454237769035	5.5577023142101	10.861563722147064	0.33289907321004464	0.19759835499618303	0.21300542410030493	0.2564971476934671	0.06826087500588125	0.7986982102686986	0.3861156199110145	2.2277687601779794	0.0064230715901287495	0.0047479853265112735	0.00577733814388505	0.7218013436264031	0.021693711793153613	-9810.330708761987	-6702.49460974783	-1514.7059764334654
400000	-17853.35792365491	-8202.874563796582	-9650.483359858326	3.8321012641072003	2018.3295425715091	99.3144919968841	7.889234211862967	5.68015314884211	11.24220419852288	0.3570688335207275	0.19748642169827232	0.21281189778502307	0.23263284699597678	0.02831045067737478	0.8720706094880786	0.33947414155859995	2.321051716882806	0.006440115910782491	0.005272542410472918	0.005749366971341844	0.827641955184867	-0.030960759128565232	-9650.483359858326	-6702.49460974783	-1488.364189933741
420000	-17820.891527455024	-8239.959837990178	-9580.931689464845	3.3130997889871336	2018.8485440466293	101.00309166119436	8.653702991504433	6.042923165266307	10.676476006127361	0.35311665100360756	0.20477292035548625	0.20326208261979287	0.23884834602111296	0.05565324229932958	1.0723445881913147	0.3242383913539504	2.3515232172921046	0.005813421268336175	0.00425252698118396	0.00540727419408023	0.7235328882398595	-0.011755769777617185	-9580.931689464845	-6702.49460974783	-1525.0935464259567
440000	-17622.93476450234	-8227.443264380381	-9395.49150012196	3.7939860515730457	2018.3676577840433	100.6504497929284	8.132562477466138	6.035937746851518	11.323216791776103	0.3461659780372042	0.19792070448001808	0.20525172344501796	0.25066159403775934	0.07283331730517992	0.9675696825229904	0.33879884211088385	2.322402315778239	0.0058813533524342335	0.004264286442271949	0.00537016805442631	0.7501743347678929	-0.03524205026210558	-9395.49150012196	-6702.49460974783	-1512.6845235915164
460000	-17537.405318405537	-8185.105510916863	-9352.299807488673	4.414389127267691	2017.7472547083487	99.3419722102183	7.0601842553617535	6.091594577621902	15.604139876531962	0.34768346127546074	0.1699717676558235	0.2174383049469253	0.2649064661217899	0.10757816478337755	0.8549284893021163	0.33407206764487524	2.331855864710257	0.00620845283152842	0.005217601634706162	0.005568214939655091	0.8589557467043732	-0.03301779648417707	-9352.299807488673	-6702.49460974783	-1469.8848079234515
480000	-17418.768904392957	-8132.920660934386	-9285.84824345857	4.9024318047658815	2017.2592120308504	96.59738083173498	6.726238034028569	7.5983145028024275	12.493554189694878	0.3487492106751405	0.2064712636043214	0.20071840253343193	0.24406112318710593	0.02856279491321081	1.2114432505263173	0.2821262708321317	2.4357474583357437	0.006208655199793831	0.005622346269698127	0.005204299972655416	0.9063044652657591	-0.005825930709623551	-9285.84824345857	-6702.49460974783	-1417.2965132890733
500000	-17370.860524257947	-8155.598483019566	-9215.26204123838	3.950187799365359	2018.211456036251	92.9185490991079	7.010249553122024	8.63612205672384	12.419537319239483	0.3469330990594903	0.19549560038188357	0.22167838296043102	0.23589291759819447	0.004887500706209625	1.063712271103956	0.28216591786047335	2.4356681642790603	0.00647236189611876	0.005737781347005455	0.006107839928952431	0.8743521516214062	-0.013262215002285539	-9215.26204123838	-6702.49460974783	-1439.9930411593689
520000	-17318.466470287065	-8144.654275186065	-9173.812195101	3.6745047803352704	2018.487139055281	91.29675971921439	6.736952033453951	6.219086521811782	12.929362772098726	0.3437957347528408	0.19625344852448431	0.21570718594965163	0.24424363077302294	0.044506264608431025	1.8519164513677346	0.34138607028727197	2.3172278594254627	0.006532795161119793	0.006297052110174427	0.005997389350389209	0.99472132900257	-0.033583112731017634	-9173.812195101	-6702.49460974783	-1427.8706832561793
540000	-17252.313157515426	-8118.809834424605	-9133.50332309082	3.4887940718501977	2018.6728497637662	89.8203599670421	6.5697940337658745	6.777621594824419	11.27104285857055	0.34001095528581465	0.2002133617491151	0.21343268426213918	0.24634299870293072	0.029066539691101668	1.08134553330446	0.3538404214252797	2.2923191571494472	0.00602051292417498	0.005700136898912045	0.0056190020374409354	0.9776932146462874	-0.05965447789859613	-9133.50332309082	-6702.49460974783	-1403.9086771315845
560000	-17234.866326266707	-8106.594119178949	-9128.272207087757	3.6708845755146267	2018.4907592601016	89.81370520112951	6.508621834423868	6.0700099134601135	10.083796541890367	0.33943386056946007	0.1797778104868054	0.22148833955659558	0.2592999893871386	0.1345062271830066	1.1047568175784155	0.35627767988384046	2.287444640232326	0.006090627478718243	0.005310752432409879	0.005324478861375049	0.9063625036109317	-0.05524086077313466	-9128.272207087757	-6702.49460974783	-1391.8047232790088
580000	-17264.74800472623	-8127.498328989712	-9137.249675736519	3.841702049416164	2018.3199417862002	92.15814936982747	6.563387489169114	6.176688643994678	13.942503419286682	0.36117535867818107	0.178536547814719	0.2038250038737769	0.25646308963332254	0.012556112376090622	1.1573145785065528	0.32196514162969	2.3560697167406266	0.006193465117774074	0.004790010511829389	0.0056824114374462165	0.8026571001867469	-0.01273649549972564	-9137.249675736519	-6702.49460974783	-1412.1548886271478
600000	-17209.761640632063	-8126.292392994686	-9083.469247637377	3.424321213840691	2018.7373226217758	89.56889873419244	6.486474477558758	8.186961351282878	13.317783639860831	0.33645200077471277	0.1838784600369554	0.21578442733211478	0.26388511185621644	0.02613801517642403	1.3077220549960986	0.3289630906997973	2.3420738186004098	0.006411655334381859	0.005108768043215747	0.0058877451748623084	0.8299198214330488	0.010971195804262191	-9083.469247637377	-6702.49460974783	-1410.2062766649956
620000	-17175.36417389015	-8111.289868165006	-9064.074305725146	4.771526945048498	2017.390116890568	91.50795728869817	6.622173924938872	7.793141604949442	12.69835391527253	0.3578954023103269	0.19201880457864104	0.21284686715433787	0.23723892595669338	0.04829231558282644	0.9839533458087097	0.2937671456112285	2.412465708777549	0.006498850746250444	0.004863668189286554	0.005856826133857124	0.7315392071013487	-0.024084666753893518	-9064.074305725146	-6702.49460974783	-1395.9404200519757
640000	-17090.956672862594	-8101.154673915209	-8989.801998947387	4.110791142546646	2018.0508526930696	91.4590310777977	6.770191399733383	5.697489396278256	10.996050191437963	0.32964952043618057	0.19228268792528913	0.2213339705764058	0.2567338210621238	0.04414448709795924	0.9424140956209317	0.34031270695118165	2.319374586097642	0.0063445147787724275	0.006275464463397794	0.005386699039458467	0.9476899516973303	-0.03439003069539847	-8989.801998947387	-6702.49460974783	-1386.6872490719452
