# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Aug 20 01:19:30 BST 2024 [seed=1724113169390]
# -overwrite -threads 4 -beagle_thread_count 4 pb2_11211111_subsampled_relaxLn_constant.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
0	-69335.60202871604	-7816.195164744177	-61519.40686397186	6.29204383542062	2017.852764907749	55.10149306852462	1.0	2.0	2.0	0.2500000002	0.25	0.25	0.24999999979999998	0.5	0.5	1.0	1.0	0.005	0.3333333333333333	0.0033766490148170844	9.163848024957401	-0.010368691192481936	-61519.40686397186	-7272.554162277613	-536.4620461295207
20000	-35155.79237510076	-9354.429583639114	-25801.36279146165	4.283640619221996	2019.8611681239474	195.3054478431433	17.942493136134082	11.414207183539121	11.77647752773444	0.3448474030914858	0.1908154029159255	0.24985459952376435	0.21448259446882445	0.12825917321980082	0.3223023762563514	0.5203545134470798	1.9592909731058403	0.034085302096677685	0.019962093405970122	0.032713673613157114	0.5782250127130553	-0.047842067786758605	-25801.36279146165	-7272.554162277613	-2063.5104920079098
40000	-32648.657633314007	-9397.748459075094	-23250.909174238914	6.209516482975687	2017.9352922601938	208.00649919503033	20.963501531473128	10.303100655324313	11.155213328254986	0.3502112320512101	0.19716425661582923	0.2480556639491798	0.20456884738378117	0.1224807298814023	0.3604696887247111	0.5209877712879222	1.958024457424157	0.018647112593506796	0.014101054091482282	0.0170887290825038	0.7253607973813311	-0.03840311241455197	-23250.909174238914	-7272.554162277613	-2109.2363813423585
60000	-31218.387631519276	-9418.18744893333	-21800.200182585948	7.364717548989393	2016.7800911941802	216.27548604367107	21.28817890402647	12.517992907572904	12.001037884806463	0.3520651303630897	0.1765386022252193	0.25323461927451923	0.21816164813717173	0.1340302541213679	0.4106933521396764	0.5106383319724888	1.9787233360550243	0.01309837352710121	0.008048075918370715	0.012331701388843834	0.6126408673349528	-0.04786831044076998	-21800.200182585948	-7272.554162277613	-2130.1514004138066
80000	-29883.022651442312	-9430.544662607339	-20452.477988834973	6.337692743258205	2017.8071159999113	220.666041087192	21.720162529011947	9.404231844725429	12.910172543030496	0.3415967604736258	0.1946281063546758	0.24813990779678913	0.2156352253749092	0.12837957418430626	0.4939803245064138	0.48554190234156	2.0289161953168815	0.007874325650160354	0.004151083173968526	0.007784313896767185	0.5205197462251047	-0.03688370997241913	-20452.477988834973	-7272.554162277613	-2144.0237388214423
100000	-28978.792949648745	-9393.91050254906	-19584.882447099684	6.214388171459237	2017.9304205717103	211.83927827700256	19.05843617847988	9.463283717167641	11.2480819245584	0.3561130911012922	0.17751735010265415	0.2420002757473812	0.22436928304867257	0.1297931925239275	0.4946322114251549	0.4919704560545622	2.0160590878908757	0.006910328349671267	0.00279354485624326	0.006826092973840165	0.39222056482997963	0.0230885399171822	-19584.882447099684	-7272.554162277613	-2108.047319703459
120000	-28347.379248528356	-9403.527016189288	-18943.852232339068	7.206632293938316	2016.9381764492312	215.83780733172634	20.761920364312196	9.092514901104215	12.533766233668041	0.3626283488456578	0.17983100510296884	0.24647215215952867	0.21106849389184484	0.1139103406475754	0.5769564533695647	0.495032663062858	2.0099346738742843	0.005874809996002897	0.002052242911023963	0.00595698003567925	0.32925944681384683	0.05640687017492964	-18943.852232339068	-7272.554162277613	-2117.608869817381
140000	-27956.803558011146	-9389.423363362434	-18567.380194648715	6.836635024385769	2017.3081737187838	212.55245492589842	18.66646613417715	7.428576749022099	11.26512828944026	0.35220090622158684	0.18546345927301244	0.24276554722161814	0.21957008728378302	0.13211687272336264	0.6060344479162716	0.45405362047573034	2.0918927590485437	0.005116316213971894	0.0013593306276820985	0.005139281331941848	0.2538114829019031	0.017749391292310252	-18567.380194648715	-7272.554162277613	-2104.2975406358028
160000	-27575.47645025148	-9366.425450927274	-18209.05099932421	6.178809056862601	2017.965999686307	202.8783948915883	20.148581316295104	10.806146752077154	10.058244147648072	0.3503678336140055	0.20344790870472543	0.2314196788656453	0.2147645788156244	0.11397028701684578	0.683805348682505	0.5007070681946308	1.998585863610744	0.005529035974891415	0.0015376842142290745	0.005627408520024307	0.27315583138079075	-0.03852437607748101	-18209.05099932421	-7272.554162277613	-2080.5316073211357
180000	-27188.05852917797	-9391.918727927434	-17796.139801250538	7.040394996339509	2017.10441374683	210.74567026397554	20.546664749480993	9.064445317781642	11.276189785558131	0.35183729349682213	0.18908592095199506	0.2473629111904912	0.21171387436069228	0.11504914462418767	0.7548094695900873	0.48946569908746634	2.0210686018250756	0.004829031142170093	8.086027831023884E-4	0.004860425308815842	0.16715706966025123	-0.03580753479522005	-17796.139801250538	-7272.554162277613	-2106.179733009878
200000	-26637.96944584771	-9357.733496042112	-17280.2359498056	7.782451686376116	2016.3623570567934	205.98495406012296	18.949684585869374	8.633766171166286	12.48356886106331	0.33613632912499647	0.19323370327069275	0.2476620784420077	0.22296788916230378	0.08097198760206839	0.8779575281547873	0.4732792841169831	2.0534414317660383	0.004517328156633336	6.695641019043255E-4	0.004533445000113736	0.147349661201408	-0.020525627550214073	-17280.2359498056	-7272.554162277613	-2071.8790071177277
220000	-26183.794576030647	-9314.89949535694	-16868.89508067371	7.964796651743456	2016.180012091426	198.55896707927346	17.56509285297264	9.395587670953713	10.704044027283283	0.34099337908862104	0.18996047530877408	0.24637501827508212	0.22267112732752348	0.0898544275414895	0.7961122105610536	0.46929535009490503	2.0614092998101943	0.0042127903929960265	5.328982233893121E-4	0.004215815175219976	0.12587848635122403	0.03688463639773807	-16868.89508067371	-7272.554162277613	-2029.5050484073422
240000	-25642.178933166208	-9258.895370160153	-16383.283563006054	9.457830361960497	2014.686978381209	190.76855446635287	13.918227815176781	9.563914693841337	11.003455957384954	0.3383808519138168	0.18692652551592087	0.25358778621066486	0.22110483635959843	0.0773921504033035	0.870198475981198	0.434417878583066	2.131164242833871	0.004504692641041029	7.210880167392824E-4	0.004460181850137757	0.1585561545879873	0.005909203577406304	-16383.283563006054	-7272.554162277613	-1973.4386696991494
260000	-25319.09707080338	-9218.778593631076	-16100.318477172303	7.8428701394574905	2016.301938603712	181.49804700506084	14.712743594229943	8.527893322656716	10.684049133303258	0.3491258510567409	0.19447531121125353	0.24112513618470044	0.21527370154730605	0.08314040138578332	1.0845394808047992	0.4533386731322151	2.09332265373557	0.004550444110140317	0.0013054969308764347	0.0045676646346378144	0.2836208738214178	-0.034625051782316556	-16100.318477172303	-7272.554162277613	-1933.0690349206832
280000	-25059.728169581023	-9157.431366074645	-15902.29680350638	9.959376609087983	2014.1854321340816	175.51174105920808	14.615769773869596	10.704873242017117	13.336112479297432	0.3352211272326248	0.1966631215341468	0.2539335178593644	0.21418223337386494	0.0343891360551998	0.9629958264768066	0.4391233198274144	2.121753360345172	0.004444930658824907	0.0014216216900845636	0.004420895488552765	0.3066351703231672	-0.027783686850954982	-15902.29680350638	-7272.554162277613	-1871.2583176116968
