# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Tue Aug 20 01:19:29 BST 2024 [seed=1724113168858]
# -overwrite -threads 4 -beagle_thread_count 4 n1_11211111_subsampled_relaxLn_constant.xml
# keywords: discretized_branch_rates
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	constant.popSize	CP1+2.kappa	CP3.kappa	frequencies1	frequencies2	frequencies3	frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	branchRates	coalescent
0	-62725.17922884804	-8357.19667763815	-54367.98255120989	3.4985066028515743	2020.6544988616292	53.040922416225264	1.0	2.0	2.0	0.2500000002	0.25	0.25	0.24999999979999998	0.5	0.5	1.0	1.0	0.005	0.3333333333333333	0.0028390481846194623	11.445657039211522	-0.0026940895784683936	-54367.98255120989	-7783.447976680081	-566.5697446210258
20000	-29770.46224021385	-9621.895042549719	-20148.567197664128	3.1439048318425398	2021.0091006326384	142.3221396065044	9.798116708613202	9.60171697280148	10.847161417229577	0.2936689275767941	0.1653653932924638	0.23877490184764294	0.3021907772830989	0.15554464233365667	0.30033892393564365	0.5695710066857487	1.8608579866285027	0.06556617594831884	0.05889121747539901	0.05738013702559997	0.8632939948851704	-0.0641471403581311	-20148.567197664128	-7783.447976680081	-1817.9374292357163
40000	-28388.330493534	-9698.470198959683	-18689.860294574315	3.3557657824272793	2020.7972396820537	156.67030736624332	11.297737607611705	9.365004086349582	13.422383832145051	0.3205882182162828	0.1572941867392272	0.22348489651769599	0.29863269852679397	0.1576242055637961	0.31648908204802045	0.5542151633720858	1.8915696732558285	0.047682913228664255	0.04680604766481607	0.03951766499631751	0.9342399538779697	-0.01075314036576212	-18689.860294574315	-7783.447976680081	-1895.58576722578
60000	-27497.594836491466	-9709.908126143997	-17787.68671034747	3.7652188665660624	2020.3877865979148	158.6248705117425	11.761885976156595	6.8813938409855435	10.813744514383448	0.30650905898579595	0.17877472656767465	0.23496593751898817	0.27975027692754106	0.15761233914078335	0.32531822451979714	0.5088779284240476	1.9822441431519044	0.04064002880353506	0.040684559634995975	0.03493067204851592	0.8659867122555549	-0.020384946084451003	-17787.68671034747	-7783.447976680081	-1908.6691935946048
80000	-26897.118511392924	-9646.239245219254	-17250.87926617367	3.3671514602666544	2020.7858540042143	150.55395480161698	9.90203535350775	6.700009723317284	12.269506954225037	0.30326095957120625	0.17031923759602222	0.2205976600846397	0.3058221427481315	0.16337226733491947	0.36433988334609774	0.47822382731159474	2.0435523453768094	0.029443001214062205	0.02638077127904203	0.025685070129748473	0.7891570565990348	-0.007771817472805414	-17250.87926617367	-7783.447976680081	-1846.3079191217757
100000	-26246.791405747448	-9663.529450881939	-16583.26195486551	3.6443408659350744	2020.508664598546	155.3476050249399	10.848644349133243	6.821605543128009	12.023045462277727	0.3096410801474531	0.1611192691822095	0.24264784888395677	0.2865918017863804	0.1685462857089967	0.38483106923946603	0.43916812635960634	2.121663747280789	0.02347651152758837	0.025423655993420592	0.019599960466566372	0.9137892929542127	0.021914904803757084	-16583.26195486551	-7783.447976680081	-1864.3515733509078
120000	-25620.06126462791	-9682.913837713479	-15937.147426914431	3.5920846307966285	2020.5609208336843	157.66992567466787	10.795356211734061	6.527095466162888	13.109628325028662	0.2860581135121186	0.16640459119692336	0.2596044622770671	0.28793283301389083	0.19038563167840872	0.4280316134946411	0.528521205954169	1.9429575880916623	0.01886391657795925	0.017299846393407304	0.016243133654645702	0.7719250653459996	0.06272977539085164	-15937.147426914431	-7783.447976680081	-1884.315109644385
140000	-25181.693203118353	-9697.663328661725	-15484.029874456626	3.6201455808377245	2020.5328598836431	158.96141373542082	10.315869442505752	6.096280483565751	11.387157730387884	0.2961166138490291	0.18473970758490554	0.25396622265390606	0.26517745591215885	0.18348770251528887	0.45833050075351833	0.5148879456473217	1.9702241087053534	0.01636756796143805	0.014701339575389443	0.013994565485310584	0.782785943160892	-0.03215171509560678	-15484.029874456626	-7783.447976680081	-1899.9227593384064
160000	-24756.49185113138	-9682.401057600875	-15074.090793530508	3.5073959341191485	2020.6456095303618	156.54252005908842	11.791298860915532	7.664581777478596	15.689483597010817	0.2823844200959504	0.19730668154218411	0.2492359534573874	0.2710729449044776	0.16397298019366946	0.4628864656918597	0.5455465015172357	1.9089069969655246	0.014807279401738498	0.012819631477856249	0.012809260872059889	0.7889842506702379	-0.01537658621347466	-15074.090793530508	-7783.447976680081	-1883.865552415594
180000	-24432.131959045957	-9725.77117700363	-14706.360782042328	3.8093029748031584	2020.3437024896778	167.98539532398732	12.343673030370713	6.714993725486788	12.728579834914328	0.30464425136844625	0.17396899303516164	0.2502458511466273	0.27114090444976435	0.17406451530627548	0.4498587863846316	0.44503717330842796	2.109925653383141	0.013087306929081107	0.011416452143362009	0.01173514286991978	0.7754831443120326	-0.01030989394060175	-14706.360782042328	-7783.447976680081	-1928.211790340586
