tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datedecimal,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,clade,collection_original,cluster_profile,cluster_label,collection_tipdate,collection_dateerror
H5N6|NA|EPI_ISL_833248|anseriformes|china|NA|2020-08-12,H5N6,EPI_ISL_833248,A/Muscovy_duck/China/FJFZ21/H5N6/2020,2020-08-12,2020.61,2020-08,2020,Aves,anseriformes,anatidae,cairina moschata,muscovy duck,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,NA,NA,NA,NA,NA,NA,NA,NA,2020-08-12,FALSE
H5N6|2344b|EPI_ISL_6759148|anseriformes|china|18_12_18_1_4_12_1_11|2021-06,H5N6,EPI_ISL_6759148,a/goose/sichuan/21765-8/2021,NA,NA,2021-06,2021,Aves,anseriformes,anatidae,anatidae (goose sp.),goose sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,sichuan,cn.sc,30.6066264180489,102.711402322843,2344b,Asia / China / Sichuan Province / NA / NA,18_12_18_1_4_12_1_11,H5N6/2021/R1_Asia,2021-06,FALSE
H5N6|2344b|EPI_ISL_6914131|galliformes|china|18_12_18_1_4_60_1_11|2021-06-10,H5N6,EPI_ISL_6914131,a/chicken/chongqing/h1/2021,2021-06-10,2021.44,2021-06,2021,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern asia,china,chn,36.6848135465548,103.513718494908,chongqing,cn.cq,30.0551333912638,107.864488420692,2344b,Asia / China / Chongqinq Municipality / NA / NA,18_12_18_1_4_60_1_11,NA,2021-06-10,FALSE
H5N6|2344b|EPI_ISL_7983813|unknown|china|20_13_27_1_11_24_1_9|2021-12-22,H5N6,EPI_ISL_7983813,a/hangzhou/01/2021,2021-12-22,2021.97,2021-12,2021,unknown,unknown,unknown,homo sapiens,unknown,FALSE,wild,unknown,eastern asia,china,chn,36.6848135465548,103.513718494908,zhejiang,cn.zj,29.1745873279179,120.086382279697,2344b,Asia / China / Zhejiang Province / Hangzhou / NA,20_13_27_1_11_24_1_9,H5N6/2021/R2_Asia,2021-12-22,FALSE
H5N6|2344b|EPI_ISL_16208999|unknown|china|3_36_3_1_16_20_1_11|2021-09-19,H5N6,EPI_ISL_16208999,a/guangdong/lgf/2021,2021-09-19,2021.72,2021-09,2021,unknown,unknown,unknown,homo sapiens,unknown,FALSE,wild,unknown,eastern asia,china,chn,36.6848135465548,103.513718494908,guangdong,cn.gd,23.33624359406,113.398153372919,2344b,Asia / China / Guangdong Province / NA / NA,3_36_3_1_16_20_1_11,NA,2021-09-19,FALSE
H5N6|2344b|EPI_ISL_3090099|unknown|china|18_12_18_1_4_12_1_11|2021-07-03,H5N6,EPI_ISL_3090099,a/sichuan/06681/2021,2021-07-03,2021.5,2021-07,2021,unknown,unknown,unknown,homo sapiens,unknown,FALSE,wild,unknown,eastern asia,china,chn,36.6848135465548,103.513718494908,sichuan,cn.sc,30.6066264180489,102.711402322843,2344b,Asia / China / Sichuan Province / NA / NA,18_12_18_1_4_12_1_11,H5N6/2021/R1_Asia,2021-07-03,FALSE
H5N6|2344b|EPI_ISL_3770740|unknown|china|20_13_68_1_11_38_1_9|2021-07-14,H5N6,EPI_ISL_3770740,a/gx-guilin/11151/2021,2021-07-14,2021.53,2021-07,2021,unknown,unknown,unknown,homo sapiens,unknown,FALSE,wild,unknown,eastern asia,china,chn,36.6848135465548,103.513718494908,guangxi,cn.gx,23.82591453975,108.782865094166,2344b,Asia / China / Guangxi Zhuang Autonomous Region / NA / NA,20_13_68_1_11_38_1_9,NA,2021-07-14,FALSE
H5N6|2344b|EPI_ISL_6757629|anseriformes|china|26_23_46_1_13_50_1_30|2021-03,H5N6,EPI_ISL_6757629,a/duck/guangdong/21314/2021,NA,NA,2021-03,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,guangdong,cn.gd,23.33624359406,113.398153372919,2344b,Asia / China / Guangdong Province / NA / NA,26_23_46_1_13_50_1_30,NA,2021-03,FALSE
H5N6|2344b|EPI_ISL_6757630|anseriformes|china|18_12_18_1_4_12_1_11|2021-04,H5N6,EPI_ISL_6757630,a/goose/sichuan/21406-5/2021,NA,NA,2021-04,2021,Aves,anseriformes,anatidae,anatidae (goose sp.),goose sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,sichuan,cn.sc,30.6066264180489,102.711402322843,2344b,Asia / China / Sichuan Province / NA / NA,18_12_18_1_4_12_1_11,H5N6/2021/R1_Asia,2021-04,FALSE
H5N6|2344b|EPI_ISL_6757631|anseriformes|china|18_12_18_1_4_12_1_11|2021-04,H5N6,EPI_ISL_6757631,a/duck/sichuan/21406-8/2021,NA,NA,2021-04,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,sichuan,cn.sc,30.6066264180489,102.711402322843,2344b,Asia / China / Sichuan Province / NA / NA,18_12_18_1_4_12_1_11,H5N6/2021/R1_Asia,2021-04,FALSE
H5N6|2344b|EPI_ISL_6758007|anseriformes|china|18_12_18_1_4_12_1_11|2021-04,H5N6,EPI_ISL_6758007,a/goose/sichuan/21418-2/2021,NA,NA,2021-04,2021,Aves,anseriformes,anatidae,anatidae (goose sp.),goose sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,sichuan,cn.sc,30.6066264180489,102.711402322843,2344b,Asia / China / Sichuan Province / NA / NA,18_12_18_1_4_12_1_11,H5N6/2021/R1_Asia,2021-04,FALSE
H5N6|2344b|EPI_ISL_6760430|anseriformes|china|18_40_18_1_4_12_1_11|2021-07,H5N6,EPI_ISL_6760430,a/duck/sichuan/21826-1/2021,NA,NA,2021-07,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,sichuan,cn.sc,30.6066264180489,102.711402322843,2344b,Asia / China / Sichuan Province / NA / NA,18_40_18_1_4_12_1_11,NA,2021-07,FALSE
H5N6|2344b|EPI_ISL_6760679|anseriformes|china|18_12_18_1_4_12_1_11|2021-07,H5N6,EPI_ISL_6760679,a/duck/sichuan/21826-5/2021,NA,NA,2021-07,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,sichuan,cn.sc,30.6066264180489,102.711402322843,2344b,Asia / China / Sichuan Province / NA / NA,18_12_18_1_4_12_1_11,H5N6/2021/R1_Asia,2021-07,FALSE
