tipnames	virus_subtype	collection_regionname	collection_countryname	collection_original	cluster_profile	host_simplifiedhost	lat	long
H5N8|2344b|EPI_ISL_418266|galliformes|czechia|6_1_5_2_1_3_1_2|2020-02-17	H5N8	eastern europe	czechia	Europe / Czech Republic / Pardubicky kraj / Okres Pardubice / Slepotice, Moravany	6_1_5_2_1_3_1_2	galliformes-domestic	49.9006406346158	16.1892997029385
H5N8|2344b|EPI_ISL_404993|anseriformes|germany|6_1_5_2_1_3_1_2|2020-01-16	H5N8	western europe	germany	Europe / Germany / Brandenburg / Spree/NeiÃŸe / /NeiÃŸe	6_1_5_2_1_3_1_2	anseriformes-wild	52.4686720071996	13.4043192497063
H5N8|2344b|EPI_ISL_410291|galliformes|germany|6_1_5_2_1_3_1_2|2020-02-06	H5N8	western europe	germany	Europe / Germany / Baden-Wuerttemberg / Regierungsbezirk Karlsruhe / Hohenlohekreis	6_1_5_2_1_3_1_2	galliformes-domestic	48.5335196122676	9.04442576424602
H5N8|2344b|EPI_ISL_417415|galliformes|germany|6_1_5_2_1_3_1_2|2020-03-20	H5N8	western europe	germany	Europe / Germany / Lower Saxony / Aurich / NA	6_1_5_2_1_3_1_2	galliformes-domestic	52.7642105761026	9.16783937293005
H5N8|2344b|EPI_ISL_417414|accipitriformes|germany|6_1_5_2_1_3_1_2|2020-03-20	H5N8	western europe	germany	Europe / Germany / Saxony / NA / NA	6_1_5_2_1_3_1_2	other	51.0528694457593	13.3447264729352
H5N8|2344b|EPI_ISL_419314|galliformes|germany|6_1_5_2_1_3_1_2|2020-03-27	H5N8	western europe	germany	Europe / Germany / Saxony-Anhalt / BÃ¶rde / NA	6_1_5_2_1_3_1_2	galliformes-domestic	52.0090264158216	11.7027467770331
H5N8|2344b|EPI_ISL_811144|anseriformes|hungary|6_1_5_2_1_3_1_2|2020-04-30	H5N8	eastern europe	hungary	Europe / Hungary / Bekes megye / NA / NA	6_1_5_2_1_3_1_2	anseriformes-wild	46.7347169568285	21.0059438310171
H5N8|2344b|EPI_ISL_846584|anseriformes|hungary|6_1_5_2_1_3_1_2|2020-04-17	H5N8	eastern europe	hungary	Europe / Hungary / Bacs-Kiskun / NA / NA	6_1_5_2_1_3_1_2	anseriformes-wild	46.5624446150372	19.3734257652929
H5N8|2344b|EPI_ISL_811135|galliformes|hungary|6_1_5_2_1_3_1_2|2020-04-23	H5N8	eastern europe	hungary	Europe / Hungary / Csongrad megye / NA / NA	6_1_5_2_1_3_1_2	galliformes-domestic	46.4291346697431	20.2330085562192
H5N8|2344b|EPI_ISL_419239|anseriformes|hungary|6_1_5_2_1_3_1_2|2020-01-10	H5N8	eastern europe	hungary	Europe / Hungary / NA / NA / NA	6_1_5_2_1_3_1_2	anseriformes-wild	47.1703761996839	19.3977670199114
