id,tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datedecimal,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,virus_species,week_date,clade,collection_original,profile,profile_lab,genome,cluster_profileclass,cluster_profilecolour,collection_tipdate,segment,collection_dateerror,cluster_segment,cluster_number,collection.datemonth,group,location_code,todrop
pb1_asia,H5N8.2344b.EPI_ISL_615068.anseriformes.kazakhstan.3_2_3_1_1_2_1_2.2020-09-20,H5N8,EPI_ISL_615068,a/domestic_goose/kazakhstan/1-248_2-20-b/2020,2020-09-20,2020.72,2020-09,2020,Aves,anseriformes,anatidae,anser sp. (domestic type),domestic goose sp. (domestic type),TRUE,domestic,anseriformes-domestic,central asia,kazakhstan,kaz,48.3645677524915,67.2060737287064,aqmola,kz.am,51.7623557428944,69.9739209295215,a,2020-38,2344b,Asia / Kazakhstan / Akmola / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-09-20,pb1,FALSE,pb1,profile002,2020-09-01,1,aqmola,keep
pb1_asia,H5N8.2344b.EPI_ISL_615065.anseriformes.kazakhstan.3_2_3_1_1_2_1_2.2020-09-22,H5N8,EPI_ISL_615065,a/domestic_goose/kazakhstan/1-261_2-20-b/2020,2020-09-22,2020.72,2020-09,2020,Aves,anseriformes,anatidae,anser sp. (domestic type),domestic goose sp. (domestic type),TRUE,domestic,anseriformes-domestic,central asia,kazakhstan,kaz,48.3645677524915,67.2060737287064,qostanay,kz.qs,51.5322283786231,64.0853293002361,a,2020-39,2344b,Asia / Kazakhstan / Kostanay / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-09-22,pb1,FALSE,pb1,profile002,2020-09-01,1,qostanay,keep
pb1_asia,H5N8.2344b.EPI_ISL_2932600.anseriformes.kazakhstan.3_2_3_1_1_2_1_2.2020-09-01,H5N8,EPI_ISL_2932600,a/goose/kazakhstan/4-190-20-b-h5n8-1/2020,2020-09-01,2020.67,2020-09,2020,Aves,anseriformes,anatidae,anatidae (goose sp.),goose sp.,TRUE,wild,anseriformes-wild,central asia,kazakhstan,kaz,48.3645677524915,67.2060737287064,almaty,kz.aa,44.9554808695858,77.9603747475348,a,2020-36,2344b,"Asia / Kazakhstan / Almaty Province / Karasai district, Umtyl, Merei village / NA",3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-09-01,pb1,FALSE,pb1,profile002,2020-09-01,1,almaty,keep
pb1_asia,H5N8.2344b.EPI_ISL_7778770.anseriformes.finland.3_2_3_1_1_2_1_2.2021-01-01,H5N8,EPI_ISL_7778770,A/mute_swan/Finland/21VIR7689-2/2021,2021-01-01,2021,2021-01,2021,Aves,anseriformes,anatidae,cygnus olor,mute swan,TRUE,wild,anseriformes-wild,northern europe,finland,fin,64.2398144022788,26.1623842060791,NA,NA,NA,NA,A,2021-53,2344b,Europe / Finland / NA / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021-01-01,pb1,FALSE,pb1,profile002,2021-01-01,1,finland,keep
pb1_asia,H5N8.2344b.EPI_ISL_2932614.anseriformes.kazakhstan.3_2_3_1_1_2_1_2.2020-09-21,H5N8,EPI_ISL_2932614,a/swan/kazakhstan/9-20-b-talg-39/2020,2020-09-21,2020.72,2020-09,2020,Aves,anseriformes,anatidae,cygnus sp.,swan sp.,TRUE,wild,anseriformes-wild,central asia,kazakhstan,kaz,48.3645677524915,67.2060737287064,north kazakhstan,kz.nk,53.8421826489217,69.2722074369824,a,2020-39,2344b,"Asia / Kazakhstan / North Kazakhstan / Mamlyutsky district, Mamlyutsky, Mamlyutka village / NA",3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-09-21,pb1,FALSE,pb1,profile002,2020-09-01,1,north kazakhstan,keep
pb1_asia,H5N8.2344b.EPI_ISL_644130.anseriformes.russia.3_2_3_1_1_2_1_2.2020-08-17,H5N8,EPI_ISL_644130,A/goose/Omsk/01161/2020,2020-08-17,2020.63,2020-08,2020,Aves,anseriformes,anatidae,anatidae (goose sp.),goose sp.,TRUE,wild,anseriformes-wild,central asia,russia,rus,66.0376616061812,95.7970903417469,omsk,ru.om,56.0596108837778,73.3669499849514,A,2020-34,2344b,Europe / Russia / Omsk Oblast / Omsk / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-08-17,pb1,FALSE,pb1,profile002,2020-08-01,1,omsk,keep
pb1_asia,H5N8.2344b.EPI_ISL_2932608.galliformes.kazakhstan.3_2_3_1_1_2_1_2.2020-09-01,H5N8,EPI_ISL_2932608,a/chicken/kazakhstan/220-b-2-h5n8-4/2020,2020-09-01,2020.67,2020-09,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,central asia,kazakhstan,kaz,48.3645677524915,67.2060737287064,almaty,kz.aa,44.9554808695858,77.9603747475348,a,2020-36,2344b,"Asia / Kazakhstan / Almaty Province / Karasai district, Umtyl, Merei village / NA",3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-09-01,pb1,FALSE,pb1,profile002,2020-09-01,1,almaty,keep
pb1_asia,H5N8.2344b.EPI_ISL_739686.galliformes.kazakhstan.3_2_3_1_1_2_1_2.2020-09-18,H5N8,EPI_ISL_739686,a/chicken/kazakhstan/kn-3/2020,2020-09-18,2020.71,2020-09,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,central asia,kazakhstan,kaz,48.3645677524915,67.2060737287064,north kazakhstan,kz.nk,53.8421826489217,69.2722074369824,a,2020-38,2344b,Asia / Kazakhstan / North Kazakhstan / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-09-18,pb1,FALSE,pb1,profile002,2020-09-01,1,north kazakhstan,keep
pb1_asia,H5N8.2344b.EPI_ISL_13175606.galliformes.sweden.3_2_3_1_1_2_1_2.2021-03-15,H5N8,EPI_ISL_13175606,A/Turkey/Sweden/SVA210315SZ0260/FB067516-IP19/2021,2021-03-15,2021.2,2021-03,2021,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,northern europe,sweden,swe,62.374013544985,16.2835241791686,skåne,se.sn,55.9474024317265,13.595146733816,A,2021-11,2344b,Europe / Sweden / Skane Lan / Tomelilla Kommun / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021-03-15,pb1,FALSE,pb1,profile002,2021-03-01,1,sweden,keep
pb1_asia,H5N8.2344b.EPI_ISL_615073.anseriformes.kazakhstan.3_2_3_1_1_2_1_2.2020-09-19,H5N8,EPI_ISL_615073,a/domestic_goose/kazakhstan/1-242_2-20-b/2020,2020-09-19,2020.72,2020-09,2020,Aves,anseriformes,anatidae,anser sp. (domestic type),domestic goose sp. (domestic type),TRUE,domestic,anseriformes-domestic,central asia,kazakhstan,kaz,48.3645677524915,67.2060737287064,north kazakhstan,kz.nk,53.8421826489217,69.2722074369824,a,2020-38,2344b,Asia / Kazakhstan / North Kazakhstan / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-09-19,pb1,FALSE,pb1,profile002,2020-09-01,2,north kazakhstan,keep
pb1_asia,H5N8.2344b.EPI_ISL_2932619.anseriformes.kazakhstan.3_2_3_1_1_2_1_2.2020-09-23,H5N8,EPI_ISL_2932619,a/swan/kazakhstan/1-267-20-b-talg-52/2020,2020-09-23,2020.73,2020-09,2020,Aves,anseriformes,anatidae,cygnus sp.,swan sp.,TRUE,wild,anseriformes-wild,central asia,kazakhstan,kaz,48.3645677524915,67.2060737287064,aqmola,kz.am,51.7623557428944,69.9739209295215,a,2020-39,2344b,"Asia / Kazakhstan / Akmola / Birzhan sal district, Baymyrza, Shoshkaly lake / NA",3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-09-23,pb1,FALSE,pb1,profile002,2020-09-01,2,aqmola,keep
pb1_asia,H5N8.NA.EPI_ISL_17086338.anseriformes.japan.NA.2021-01-21,H5N8,EPI_ISL_17086338,A/domestic_duck/Chiba/T37-1-2/2021,2021-01-21,2021.05,2021-01,2021,Aves,anseriformes,anatidae,anas platyrhynchos (domestic type),mallard (domestic type),TRUE,domestic,anseriformes-domestic,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,A,2021-03,2344b,NA,NA,NA,NA,NA,NA,2021-01-21,pb1,FALSE,pb1,profile002,2021-01-01,3,chiba,keep
pb1_asia,H5N8.2344b.EPI_ISL_977582.anseriformes.china.3_2_3_1_1_2_1_2.2020-12-29,H5N8,EPI_ISL_977582,a/duck/northern_china/zgl/2020,2020-12-29,2020.99,2020-12,2020,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,beijing,cn.bj,40.1838367941588,116.40878248942,a,2020-53,2344b,Asia / China / Shandong Province / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-12-29,pb1,FALSE,pb1,profile002,2020-12-01,3,beijing,keep
pb1_asia,H5N8.2344b.EPI_ISL_1041139.anseriformes.japan.3_2_3_1_1_2_1_2.2021-01-23,H5N8,EPI_ISL_1041139,a/duck/chiba/d1a-3t/2021,2021-01-23,2021.06,2021-01,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,japan,jpn,37.3996665395305,137.574137168765,chiba,jp.ch,35.5094511865639,140.198261340312,a,2021-03,2344b,Asia / Japan / Chiba / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021-01-23,pb1,FALSE,pb1,profile002,2021-01-01,3,chiba,keep
pb1_asia,H5N8.2344b.EPI_ISL_1009692.anseriformes.south_korea.3_2_3_1_1_2_1_2.2021-01-05,H5N8,EPI_ISL_1009692,a/duck/korea/h010/2021,2021-01-05,2021.01,2021-01,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongbuk-do,kr.gb,36.737850075983,127.830446360213,a,2021-01,2344b,Asia / Korea / CB / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021-01-05,pb1,FALSE,pb1,profile002,2021-01-01,3,chungcheongbuk-do,keep
pb1_asia,H5N8.2344b.EPI_ISL_985194.anseriformes.south_korea.3_2_3_1_1_2_1_2.2020-12-14,H5N8,EPI_ISL_985194,a/goose/korea/h449/2020,2020-12-14,2020.95,2020-12,2020,Aves,anseriformes,anatidae,anatidae (goose sp.),goose sp.,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,chungcheongnam-do,kr.gn,36.5298116066164,126.847825775926,a,2020-51,2344b,Asia / Korea / CN / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-12-14,pb1,FALSE,pb1,profile002,2020-12-01,3,chungcheongnam-do,keep
pb1_asia,H5N8.2344b.EPI_ISL_5260446.anseriformes.china.3_2_3_1_1_2_1_2.2021-05-11,H5N8,EPI_ISL_5260446,a/goose/guangxi/s20601/2021,2021-05-11,2021.36,2021-05,2021,Aves,anseriformes,anatidae,anatidae (goose sp.),goose sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,guangxi,cn.gx,23.82591453975,108.782865094166,a,2021-19,2344b,Asia / China / Guangxi / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021-05-11,pb1,FALSE,pb1,profile002,2021-05-01,3,guangxi,keep
pb1_asia,H5N8.2344b.EPI_ISL_985197.anseriformes.south_korea.3_2_3_1_1_2_1_2.2020-12-20,H5N8,EPI_ISL_985197,a/duck/korea/h499/2020,2020-12-20,2020.97,2020-12,2020,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,gyeonggi-do,kr.kg,37.5315346337798,127.181023197189,a,2020-51,2344b,Asia / Korea / GG / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-12-20,pb1,FALSE,pb1,profile002,2020-12-01,3,gyeonggi-do,keep
pb1_asia,H5N8.2344b.EPI_ISL_1009694.anseriformes.south_korea.3_2_3_1_1_2_1_2.2021-01-09,H5N8,EPI_ISL_1009694,a/duck/korea/h025/2021,2021-01-09,2021.02,2021-01,2021,Aves,anseriformes,anatidae,anatidae (duck sp.),duck sp.,TRUE,wild,anseriformes-wild,eastern asia,south korea,kor,36.341057964317,127.784630688405,gyeongsangnam-do,kr.kn,35.3225325644814,128.261669154089,a,2021-01,2344b,Asia / Korea / GN / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021-01-09,pb1,FALSE,pb1,profile002,2021-01-01,3,gyeongsangnam-do,keep
pb1_asia,H5N8.2344b.EPI_ISL_14775517.anseriformes.china.3_2_3_1_1_2_1_2.2021,H5N8,EPI_ISL_14775517,a/goose/hebei/hg12/2021,NA,NA,2021-01,2021,Aves,anseriformes,anatidae,anatidae (goose sp.),goose sp.,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,hebei,cn.hb,39.5182972347816,116.100714730353,a,NA,2344b,Asia / China / Hebei Province / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2021,pb1,FALSE,pb1,profile002,2021-01-01,3,hebei,keep
pb1_asia,H5N8.2344b.EPI_ISL_14836081.anseriformes.china.3_2_3_1_1_2_1_2.2020-11-16,H5N8,EPI_ISL_14836081,a/whooper_swan/sanmenxia/y26/2020,2020-11-16,2020.87,2020-11,2020,Aves,anseriformes,anatidae,cygnus cygnus,whooper swan,TRUE,wild,anseriformes-wild,eastern asia,china,chn,36.6848135465548,103.513718494908,henan,cn.he,33.8761853651454,113.614527263456,a,2020-47,2344b,Asia / China / Henan Province / NA / NA,3_2_3_1_1_2_1_2,H5N8/2020/R2_Asia,1,dominant,#cc33c2,2020-11-16,pb1,FALSE,pb1,profile002,2020-11-01,3,henan,keep
