id,tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datedecimal,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,virus_species,week_date,clade,collection_original,profile,profile_lab,genome,cluster_profileclass,cluster_profilecolour,collection_tipdate,segment,collection_dateerror,cluster_segment,cluster_number,collection.datemonth,group,location_code,todrop
ha_europe,H5N8.2344b.EPI_ISL_525455.anseriformes.poland.6_1_5_2_1_3_1_2.2020-02-24,H5N8,EPI_ISL_525455,a/domestic_duck/poland/237/2020,2020-02-24,2020.15,2020-02,2020,Aves,anseriformes,anatidae,anas platyrhynchos (domestic type),mallard (domestic type),TRUE,domestic,anseriformes-domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,a,2020-09,2344b,Europe / Poland / NA / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,dominant,#b199cc,2020-02-24,ha,FALSE,ha,profile002,2020-02-01,1,poland,keep
ha_europe,H5N8.2344b.EPI_ISL_404993.anseriformes.germany.6_1_5_2_1_3_1_2.2020-01-16,H5N8,EPI_ISL_404993,a/white-fronted_goose/germany-bb/ai00018/2020,2020-01-16,2020.04,2020-01,2020,Aves,anseriformes,anatidae,anser albifrons/erythropus,greater/lesser white-fronted goose,TRUE,wild,anseriformes-wild,western europe,germany,deu,51.0533277435649,10.373650933319,brandenburg,de.br,52.4686720071996,13.4043192497063,a,2020-03,2344b,Europe / Germany / Brandenburg / Spree/NeiÃŸe / /NeiÃŸe,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,dominant,#b199cc,2020-01-16,ha,FALSE,ha,profile002,2020-01-01,1,germany,keep
ha_europe,H5N8.2344b.EPI_ISL_418266.galliformes.czechia.6_1_5_2_1_3_1_2.2020-02-17,H5N8,EPI_ISL_418266,a/turkey/czech_republic/3071/2020,2020-02-17,2020.13,2020-02,2020,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,pardubický,cz.ek,49.9006406346158,16.1892997029385,a,2020-08,2344b,"Europe / Czech Republic / Pardubicky kraj / Okres Pardubice / Slepotice, Moravany",6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,dominant,#b199cc,2020-02-17,ha,FALSE,ha,profile002,2020-02-01,1,czechia,keep
ha_europe,H5N8.2344b.EPI_ISL_419314.galliformes.germany.6_1_5_2_1_3_1_2.2020-03-27,H5N8,EPI_ISL_419314,a/turkey/germany-st/ai00352/2020,2020-03-27,2020.23,2020-03,2020,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,western europe,germany,deu,51.0533277435649,10.373650933319,sachsen-anhalt,de.st,52.0090264158216,11.7027467770331,a,2020-13,2344b,Europe / Germany / Saxony-Anhalt / BÃ¶rde / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,dominant,#b199cc,2020-03-27,ha,FALSE,ha,profile002,2020-03-01,1,germany,keep
ha_europe,H5N8.2344b.EPI_ISL_419220.galliformes.hungary.6_1_5_2_1_3_1_2.2020-01-09,H5N8,EPI_ISL_419220,a/turkey/hungary/20vir749-1/2020,2020-01-09,2020.02,2020-01,2020,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,hungary,hun,47.1703761996839,19.3977670199114,NA,NA,NA,NA,a,2020-02,2344b,Europe / Hungary / NA / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,dominant,#b199cc,2020-01-09,ha,FALSE,ha,profile002,2020-01-01,1,hungary,keep
ha_europe,H5N8.2344b.EPI_ISL_525440.galliformes.poland.6_1_5_2_1_3_1_2.2020-01-02,H5N8,EPI_ISL_525440,a/chicken/poland/003/2020,2020-01-02,2020,2020-01,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,lubelskie,na,51.2170859712694,22.9017240742201,a,2020-01,2344b,Europe / Poland / Lublin Voivodeship / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,dominant,#b199cc,2020-01-02,ha,FALSE,ha,profile002,2020-01-01,1,poland,keep
ha_europe,H5N8.NA.EPI_ISL_402134.galliformes.poland.NA.2019-12-30,H5N8,EPI_ISL_402134,A/turkey/Poland/23/2019,2019-12-30,2019.99,2019-12,2019,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,A,2019-01,2344b,NA,NA,NA,NA,NA,NA,2019-12-30,ha,FALSE,ha,profileNA,2019-12-01,1,poland,keep
ha_europe,H5N8.2344b.EPI_ISL_405813.accipitriformes.poland.6_1_5_2_1_3_1_2.2020-01-06,H5N8,EPI_ISL_405813,a/hawk/poland/003/2020,2020-01-06,2020.01,2020-01,2020,Aves,accipitriformes,accipitridae,accipitridae sp. (hawk sp.),hawk sp.,TRUE,wild,other,eastern europe,poland,pol,52.1141994014432,19.4236724631525,lubelskie,na,51.2170859712694,22.9017240742201,a,2020-02,2344b,Europe / Poland / Lublin Voivodeship / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,dominant,#b199cc,2020-01-06,ha,FALSE,ha,profile002,2020-01-01,1,poland,keep
ha_europe,H5N8.2344b.EPI_ISL_419312.anseriformes.germany.6_1_5_2_1_3_1_2.2020-03-26,H5N8,EPI_ISL_419312,a/steamer_duck/germany-sn/ai00346/2020,2020-03-26,2020.23,2020-03,2020,Aves,anseriformes,anatidae,tachyeres sp.,steamer-duck sp.,TRUE,wild,anseriformes-wild,western europe,germany,deu,51.0533277435649,10.373650933319,sachsen,de.sn,51.0528694457593,13.3447264729352,a,2020-13,2344b,Europe / Germany / Saxony / Zwickau / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,dominant,#b199cc,2020-03-26,ha,FALSE,ha,profile002,2020-03-01,2,germany,keep
ha_europe,H5N8.2344b.EPI_ISL_813972.anseriformes.hungary.6_1_5_2_1_3_1_2.2020-05-11,H5N8,EPI_ISL_813972,_a/goose/hungary/24021/NA,2020-05-11,2020.36,2020-05,2020,Aves,anseriformes,anatidae,anatidae (goose sp.),goose sp.,TRUE,wild,anseriformes-wild,eastern europe,hungary,hun,47.1703761996839,19.3977670199114,békés,hu.be,46.7347169568285,21.0059438310171,_a,2020-20,2344b,Europe / Hungary / Bekes megye / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,dominant,#b199cc,2020-05-11,ha,FALSE,ha,profile002,2020-05-01,2,hungary,keep
