id,tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datedecimal,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,virus_species,week_date,clade,collection_original,profile,profile_lab,genome,cluster_profileclass,cluster_profilecolour,collection_tipdate,segment,collection_dateerror,cluster_segment,cluster_number,collection.datemonth,group,location_code,todrop
n4_northamerica,H8N4.NA.EPI_ISL_6795362.anseriformes.united_states.NA.2021-07-30,H8N4,EPI_ISL_6795362,A/mallard/Alaska/AH0176804/2021,2021-07-30,2021.58,2021-07,2021,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,alaska,us.ak,63.9513927980493,-152.396756538795,A,2021-30,NA,NA,NA,NA,NA,NA,NA,2021-07-30,n4,FALSE,n4,profileNA,2021-07-01,1,alaska,keep
n4_northamerica,H10N4.NA.EPI_ISL_503784.anseriformes.united_states.NA.2019-04-03,H10N4,EPI_ISL_503784,A/Mallard/Ohio/19OS0172/2019,2019-04-03,2019.25,2019-04,2019,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,ohio,us.oh,40.470536265191,-82.6389467524245,A,2019-14,NA,NA,NA,NA,NA,NA,NA,2019-04-03,n4,FALSE,n4,profileNA,2019-04-01,2,ohio,keep
n4_northamerica,NA.NA.EPI_ISL_701619.anseriformes.united_states.NA.2018-11-30,NA,EPI_ISL_701619,A/Long-tailed_Duck_/Wisconsin/18OS2996/2018,2018-11-30,2018.91,2018-11,2018,Aves,anseriformes,anatidae,clangula hyemalis,long-tailed duck,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,wisconsin,us.wi,44.627499166429,-89.7126755416022,A,2018-48,NA,NA,NA,NA,NA,NA,NA,2018-11-30,n4,FALSE,n4,profileNA,2018-11-01,2,wisconsin,keep
n4_northamerica,H2N4.NA.EPI_ISL_16215530.anseriformes.canada.NA.2021-08-26,H2N4,EPI_ISL_16215530,A/Mallard/Alberta/571/2021,2021-08-26,2021.65,2021-08,2021,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,A,2021-34,NA,NA,NA,NA,NA,NA,NA,2021-08-26,n4,FALSE,n4,profileNA,2021-08-01,3,alberta,keep
n4_northamerica,NA.NA.EPI_ISL_327364.anseriformes.canada.NA.2017-08-12,NA,EPI_ISL_327364,A/mallard/Alberta/260/2017,2017-08-12,2017.61,2017-08,2017,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,A,2017-32,NA,NA,NA,NA,NA,NA,NA,2017-08-12,n4,FALSE,n4,profileNA,2017-08-01,5,alberta,keep
n4_northamerica,H8N4.NA.EPI_ISL_502683.anseriformes.france.NA.2017-08-29,H8N4,EPI_ISL_502683,A/mallard/Maine/ME-Y17-181/2017,2017-08-29,2017.66,2017-08,2017,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,western europe,france,fra,46.5103009447381,2.5780749353201,auvergne-rhône-alpes,fr.ar,45.5190780558984,4.54715006428513,A,2017-35,NA,NA,NA,NA,NA,NA,NA,2017-08-29,n4,FALSE,n4,profileNA,2017-08-01,6,france,keep
n4_northamerica,H8N4.NA.EPI_ISL_328341.anseriformes.canada.NA.2017-08-12,H8N4,EPI_ISL_328341,A/mallard/Alberta/48/2017,2017-08-12,2017.61,2017-08,2017,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,canada,can,60.4247452861293,-96.5129185126773,alberta,ca.ab,54.9859148218572,-114.405475342745,A,2017-32,NA,NA,NA,NA,NA,NA,NA,2017-08-12,n4,FALSE,n4,profileNA,2017-08-01,NA,alberta,keep
n4_northamerica,H8N4.NA.EPI_ISL_266500.anseriformes.united_states.NA.2015-12-05,H8N4,EPI_ISL_266500,A/northern_shoveler/California/HS206/2015,2015-12-05,2015.93,2015-12,2015,Aves,anseriformes,anatidae,spatula clypeata,northern shoveler,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,california,us.ca,37.1829246180653,-119.469343089956,A,2015-49,NA,NA,NA,NA,NA,NA,NA,2015-12-05,n4,FALSE,n4,profileNA,2015-12-01,NA,california,keep
n4_northamerica,H8N4.NA.EPI_ISL_393472.anseriformes.united_states.NA.2018-04-11,H8N4,EPI_ISL_393472,A/Mallard/Ohio/18OS1248/2018,2018-04-11,2018.27,2018-04,2018,Aves,anseriformes,anatidae,anas platyrhynchos,mallard,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,ohio,us.oh,40.470536265191,-82.6389467524245,A,2018-15,NA,NA,NA,NA,NA,NA,NA,2018-04-11,n4,FALSE,n4,profileNA,2018-04-01,NA,ohio,keep
n4_northamerica,H7N4.NA.EPI_ISL_294048.anseriformes.united_states.NA.2016-12-02,H7N4,EPI_ISL_294048,A/long-tailed_duck/Wisconsin/16OS4707/2016,2016-12-02,2016.92,2016-12,2016,Aves,anseriformes,anatidae,clangula hyemalis,long-tailed duck,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,wisconsin,us.wi,44.627499166429,-89.7126755416022,A,2016-48,NA,NA,NA,NA,NA,NA,NA,2016-12-02,n4,FALSE,n4,profileNA,2016-12-01,NA,wisconsin,keep
