Taxon	Latitude
H5N1|2344b|EPI_ISL_10255580|NA|netherlands|2_1_1_1_1_1_1_1|2022-02-04	52.2573048104135
H5N1|2344b|EPI_ISL_10255581|carnivora|netherlands|2_1_1_1_1_1_1_1|2022-02-11	52.2573048104135
H5N1|2344b|EPI_ISL_10255587|carnivora|netherlands|2_1_1_1_1_1_1_1|2022-02-11	52.2573048104135
H5N1|2344b|EPI_ISL_10943657|accipitriformes|sweden|2_1_1_1_1_1_1_1|2022-01-25	62.374013544985
H5N1|2344b|EPI_ISL_10993196|charadriiformes|netherlands|2_1_1_1_1_1_1_1|2022-01-29	52.2573048104135
H5N1|2344b|EPI_ISL_11007528|galliformes|slovenia|2_1_1_1_1_1_1_1|2021-12-26	46.124137393352
H5N1|2344b|EPI_ISL_11007530|anseriformes|slovenia|2_1_1_1_1_1_1_1|2021-12-27	46.124137393352
H5N1|2344b|EPI_ISL_11007531|anseriformes|slovenia|2_1_1_1_1_1_1_1|2021-12-29	46.124137393352
H5N1|2344b|EPI_ISL_11007534|charadriiformes|slovenia|2_1_1_1_1_1_1_1|2021-12-30	46.124137393352
H5N1|2344b|EPI_ISL_11007535|anseriformes|slovenia|2_1_1_1_1_1_1_1|2022-01-03	46.124137393352
H5N1|2344b|EPI_ISL_11007542|galliformes|niger|2_1_1_1_1_1_1_1|2022-01-01	17.416961812486
H5N1|2344b|EPI_ISL_11007543|galliformes|niger|2_1_1_1_1_1_1_1|2022-01-01	17.416961812486
H5N1|2344b|EPI_ISL_11007544|galliformes|niger|2_1_1_1_1_1_1_1|2022-01-01	17.416961812486
H5N1|2344b|EPI_ISL_11007546|galliformes|niger|2_1_1_1_1_1_1_1|2022-01-01	17.416961812486
H5N1|2344b|EPI_ISL_11019784|carnivora|netherlands|2_1_1_1_1_1_1_1|2022-01-03	52.2573048104135
H5N1|2344b|EPI_ISL_1122425|galliformes|united_kingdom|2_1_1_1_1_1_1_1|2020-12-15	54.0438440515314
H5N1|2344b|EPI_ISL_1123361|galliformes|united_kingdom|2_1_1_1_1_1_1_1|2021-02-10	54.0438440515314
H5N1|2344b|EPI_ISL_11259261|charadriiformes|ireland|2_1_1_1_1_1_1_1|2021-11-17	53.1625189533631
H5N1|2344b|EPI_ISL_11259262|passeriformes|ireland|2_1_1_1_1_1_1_1|2021-12-08	53.1625189533631
H5N1|2344b|EPI_ISL_11259269|galliformes|ireland|2_1_1_1_1_1_1_1|2021-11-19	53.1625189533631
H5N1|2344b|EPI_ISL_11259270|anseriformes|ireland|2_1_1_1_1_1_1_1|2021-11-08	53.1625189533631
H5N1|2344b|EPI_ISL_11259272|galliformes|ireland|2_1_1_1_1_1_1_1|2021-11-29	53.1625189533631
H5N1|2344b|EPI_ISL_11259273|anseriformes|ireland|2_1_1_1_1_1_1_1|2021-12-11	53.1625189533631
H5N1|2344b|EPI_ISL_11259278|passeriformes|ireland|2_1_1_1_1_1_1_1|2021-11-12	53.1625189533631
H5N1|2344b|EPI_ISL_11259283|carnivora|ireland|2_1_1_1_1_1_1_1|2022-02-14	53.1625189533631
H5N1|2344b|EPI_ISL_11259291|galliformes|france|2_1_1_1_1_1_1_1|2022-01-15	46.5103009447381
H5N1|2344b|EPI_ISL_11260218|anseriformes|ireland|2_1_1_1_1_1_1_1|2021-12-22	53.1625189533631
H5N1|2344b|EPI_ISL_11327089|galliformes|czechia|2_1_1_1_1_1_1_1|2021-12-31	49.7450575142012
H5N1|2344b|EPI_ISL_11327090|galliformes|czechia|2_1_1_1_1_1_1_1|2022-01-03	49.7450575142012
H5N1|2344b|EPI_ISL_11406402|anseriformes|united_kingdom|2_1_1_1_1_1_1_1|2022-01-23	54.0438440515314
H5N1|2344b|EPI_ISL_11406403|charadriiformes|united_kingdom|2_1_1_1_1_1_1_1|2022-01-31	54.0438440515314
H5N1|2344b|EPI_ISL_11561590|galliformes|united_kingdom|2_1_1_1_1_1_1_1|2022-02-08	54.0438440515314
H5N1|2344b|EPI_ISL_11561591|anseriformes|united_kingdom|2_1_1_1_1_1_1_1|2022-02-08	54.0438440515314
H5N1|2344b|EPI_ISL_11628213|galliformes|united_states|2_1_1_1_1_1_1_1|2022-02-11	44.75294654392
H5N1|2344b|EPI_ISL_11628217|galliformes|united_states|2_1_1_1_1_1_1_1|2022-02-12	44.75294654392
H5N1|2344b|EPI_ISL_11628221|galliformes|united_states|2_1_1_1_1_1_1_1|2022-02-17	44.75294654392
H5N1|2344b|EPI_ISL_11628226|galliformes|united_states|2_1_1_1_1_1_1_1|2022-02-16	44.75294654392
H5N1|2344b|EPI_ISL_11628231|galliformes|united_states|2_1_1_1_1_1_1_1|2022-02-22	44.75294654392
H5N1|2344b|EPI_ISL_11628234|galliformes|united_states|2_1_1_1_1_1_1_1|2022-02-22	44.75294654392
H5N1|2344b|EPI_ISL_11628236|galliformes|united_states|2_1_1_1_1_1_1_1|2022-02-21	44.75294654392
H5N1|2344b|EPI_ISL_11628239|galliformes|united_states|2_1_1_1_1_1_1_1|2022-02-28	44.75294654392
H5N1|2344b|EPI_ISL_11628245|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-02	44.75294654392
H5N1|2344b|EPI_ISL_11725869|anseriformes|germany|2_1_1_1_1_1_1_1|2021-11-02	51.0533277435649
H5N1|2344b|EPI_ISL_11725988|galliformes|germany|2_1_1_1_1_1_1_1|2021-11-02	51.0533277435649
H5N1|2344b|EPI_ISL_11725994|accipitriformes|germany|2_1_1_1_1_1_1_1|2021-11-09	51.0533277435649
H5N1|2344b|EPI_ISL_11798566|anseriformes|denmark|2_1_1_1_1_1_1_1|2021-04-18	55.9512996898935
H5N1|2344b|EPI_ISL_11798568|anseriformes|denmark|2_1_1_1_1_1_1_1|2021-10-26	55.9512996898935
H5N1|2344b|EPI_ISL_11798569|anseriformes|denmark|2_1_1_1_1_1_1_1|2021-10-30	55.9512996898935
H5N1|2344b|EPI_ISL_11798571|accipitriformes|denmark|2_1_1_1_1_1_1_1|2021-10-25	55.9512996898935
H5N1|2344b|EPI_ISL_11798575|charadriiformes|denmark|2_1_1_1_1_1_1_1|2021-05-14	55.9512996898935
H5N1|2344b|EPI_ISL_11798577|pelecaniformes|denmark|2_1_1_1_1_1_1_1|2021-10-28	55.9512996898935
H5N1|2344b|EPI_ISL_11798580|galliformes|denmark|2_1_1_1_1_1_1_1|2021-10-30	55.9512996898935
H5N1|2344b|EPI_ISL_11897671|galliformes|united_states|2_1_1_1_1_1_1_1|2022-03-06	44.75294654392
