id,tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datedecimal,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,virus_species,week_date,clade,collection_original,profile,profile_lab,genome,cluster_profileclass,cluster_profilecolour,collection_tipdate,segment,collection_dateerror,cluster_segment,cluster_number,collection.datemonth,group,location_code,todrop
pb2_northamerica,H5N1.2344b.EPI_ISL_12690907.anseriformes.united_states.2_1_1_1_1_1_1_1.2022-03-28,H5N1,EPI_ISL_12690907,a/american_buff_goose/new_york/22-009324-006-original/2022,2022-03-28,2022.24,2022-03,2022,Aves,anseriformes,anatidae,anser sp. (domestic type),domestic goose sp. (domestic type),TRUE,domestic,anseriformes-domestic,northern america,united states,usa,44.75294654392,-103.651025114044,new york,us.ny,42.9905358128524,-75.6520434129946,a,2022-13,2344b,North America / United States / New York / Monroe / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,dominant,#66cc7c,2022-03-28,pb2,FALSE,pb2,profile002,2022-03-01,1,new york,keep
pb2_northamerica,H5N1.2344b.EPI_ISL_15214846.anseriformes.united_states.2_1_1_1_1_1_1_1.2022-03-06,H5N1,EPI_ISL_15214846,a/snow_goose/kansas/w22-174b/2022,2022-03-06,2022.18,2022-03,2022,Aves,anseriformes,anatidae,anser caerulescens,snow goose,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,kansas,us.ks,38.4941000350806,-98.3790702772394,a,2022-09,2344b,North America / United States / NA / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,dominant,#66cc7c,2022-03-06,pb2,FALSE,pb2,profile002,2022-03-01,1,kansas,keep
pb2_northamerica,H5N1.2344b.EPI_ISL_9880151.anseriformes.united_states.2_1_1_1_1_1_1_1.2022-01-08,H5N1,EPI_ISL_9880151,a/gadwall/north_carolina/ah0182894/2022,2022-01-08,2022.02,2022-01,2022,Aves,anseriformes,anatidae,mareca strepera,gadwall,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,north carolina,us.nc,35.5562842108177,-79.3865256785998,a,2022-01,2344b,North America / United States / North Carolina / Pamlico / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,dominant,#66cc7c,2022-01-08,pb2,FALSE,pb2,profile002,2022-01-01,1,north carolina,keep
pb2_northamerica,H5N1.2344b.EPI_ISL_17008863.anseriformes.united_states.2_1_1_1_1_1_1_1.2021-12-30,H5N1,EPI_ISL_17008863,a/american_wigeon/south_carolina/22-000345-001/2021,2021-12-30,2021.99,2021-12,2021,Aves,anseriformes,anatidae,mareca americana,american wigeon,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,south carolina,us.sc,33.9148641047898,-80.8916569950667,a,2021-52,2344b,North America / United States / South Carolina / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,dominant,#66cc7c,2021-12-30,pb2,FALSE,pb2,profile002,2021-12-01,1,south carolina,keep
pb2_northamerica,H5N1.2344b.EPI_ISL_15614805.anseriformes.united_states.2_1_1_1_1_1_1_1.2022-01-23,H5N1,EPI_ISL_15614805,a/lesser_scaup/md/-lc-eesc-024/2022,2022-01-23,2022.06,2022-01,2022,Aves,anseriformes,anatidae,aythya affinis,lesser scaup,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,NA,NA,NA,NA,a,2022-03,2344b,North America / United States / NA / NA / NA,2_1_1_1_1_1_1_1,H5N1/2020/R2_Europe,5,dominant,#66cc7c,2022-01-23,pb2,FALSE,pb2,profile002,2022-01-01,1,united states,keep
pb2_northamerica,H5N1.2344b.EPI_ISL_15004061.anseriformes.united_states.2_1_1_1_2_1_1_1.2022-04-06,H5N1,EPI_ISL_15004061,a/goose/north_dakota/22-010657-002-original/2022,2022-04-06,2022.26,2022-04,2022,Aves,anseriformes,anatidae,anatidae (goose sp.),goose sp.,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,north dakota,us.nd,47.4503665532251,-100.466131733191,a,2022-14,2344b,North America / United States / North Dakota / Stutsman County / NA,2_1_1_1_2_1_1_1,H5N1/2022/R6_NAmerica,87,major,#cc4d33,2022-04-06,pb2,FALSE,pb2,profile002,2022-04-01,1,north dakota,keep
pb2_northamerica,H5N1.NA.EPI_ISL_18133148.anseriformes.united_states.NA.2022-02-05,H5N1,EPI_ISL_18133148,A/American_Wigeon/Alabama/USDA-004941-003/2022,2022-02-05,2022.1,2022-02,2022,Aves,anseriformes,anatidae,mareca americana,american wigeon,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,alabama,us.al,32.7803923972971,-86.8295163641906,A,2022-05,NA,NA,NA,NA,NA,NA,NA,2022-02-05,pb2,FALSE,pb2,profileNA,2022-02-01,1,alabama,keep
pb2_northamerica,H5N1.NA.EPI_ISL_18132153.anseriformes.united_states.NA.2022-02-06,H5N1,EPI_ISL_18132153,A/American_Black_Duck/Connecticut/USDA-005000-001/2022,2022-02-06,2022.1,2022-02,2022,Aves,anseriformes,anatidae,anas rubripes,american black duck,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,connecticut,us.ct,41.6223913006482,-72.7284225329411,A,2022-05,NA,NA,NA,NA,NA,NA,NA,2022-02-06,pb2,FALSE,pb2,profileNA,2022-02-01,1,connecticut,keep
pb2_northamerica,H5N1.NA.EPI_ISL_18133144.anseriformes.united_states.NA.2022-01-26,H5N1,EPI_ISL_18133144,A/American_Wigeon/Delaware/USDA-003358-008/2022,2022-01-26,2022.07,2022-01,2022,Aves,anseriformes,anatidae,mareca americana,american wigeon,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,delaware,us.de,39.0074334461459,-75.5054386281869,A,2022-04,NA,NA,NA,NA,NA,NA,NA,2022-01-26,pb2,FALSE,pb2,profileNA,2022-01-01,1,delaware,keep
pb2_northamerica,H5N1.NA.EPI_ISL_18133419.anseriformes.united_states.NA.2022-01-22,H5N1,EPI_ISL_18133419,A/Blue-winged_Teal/Florida/USDA-002578-009/2022,2022-01-22,2022.06,2022-01,2022,Aves,anseriformes,anatidae,spatula discors,blue-winged teal,TRUE,wild,anseriformes-wild,northern america,united states,usa,44.75294654392,-103.651025114044,florida,us.fl,28.6269382846284,-82.4431243811826,A,2022-03,NA,NA,NA,NA,NA,NA,NA,2022-01-22,pb2,FALSE,pb2,profileNA,2022-01-01,1,florida,keep
