id,tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datedecimal,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,virus_species,week_date,clade,collection_original,profile,profile_lab,genome,cluster_profileclass,cluster_profilecolour,collection_tipdate,segment,collection_dateerror,cluster_segment,cluster_number,collection.datemonth,group,location_code,todrop
pb2_europe,H5N8.2344b.EPI_ISL_525453.anseriformes.poland.6_1_5_2_1_3_1_2.2020-02-22,H5N8,EPI_ISL_525453,a/domestic_duck/poland/229/2020,2020-02-22,2020.14,2020-02,2020,Aves,anseriformes,anatidae,anas platyrhynchos (domestic type),mallard (domestic type),TRUE,domestic,anseriformes-domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,a,2020-08,2344b,Europe / Poland / NA / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,dominant,#b199cc,2020-02-22,pb2,FALSE,pb2,profile006,2020-02-01,1,poland,keep
pb2_europe,H5N8.2344b.EPI_ISL_404993.anseriformes.germany.6_1_5_2_1_3_1_2.2020-01-16,H5N8,EPI_ISL_404993,a/white-fronted_goose/germany-bb/ai00018/2020,2020-01-16,2020.04,2020-01,2020,Aves,anseriformes,anatidae,anser albifrons/erythropus,greater/lesser white-fronted goose,TRUE,wild,anseriformes-wild,western europe,germany,deu,51.0533277435649,10.373650933319,brandenburg,de.br,52.4686720071996,13.4043192497063,a,2020-03,2344b,Europe / Germany / Brandenburg / Spree/NeiÃŸe / /NeiÃŸe,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,dominant,#b199cc,2020-01-16,pb2,FALSE,pb2,profile006,2020-01-01,1,germany,keep
pb2_europe,H5N8.2344b.EPI_ISL_405391.galliformes.czechia.6_1_5_2_1_3_1_2.2020-01-17,H5N8,EPI_ISL_405391,a/chicken/czech_republic/1175-1/2020,2020-01-17,2020.04,2020-01,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,czechia,cze,49.7450575142012,15.3371651897674,kraj vysočina,cz.jk,49.4071187835784,15.6903483593844,a,2020-03,2344b,Europe / Czech Republic / Vysocina Kraj / Okres Zdar nad Szavou / Å tÄ›pÃ¡nov nad Svratkou,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,dominant,#b199cc,2020-01-17,pb2,FALSE,pb2,profile006,2020-01-01,1,czechia,keep
pb2_europe,H5N8.2344b.EPI_ISL_415197.galliformes.germany.6_1_5_2_1_3_1_2.2020-03-12,H5N8,EPI_ISL_415197,a/chicken/germany-sn/ai00276/2020,2020-03-12,2020.19,2020-03,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,western europe,germany,deu,51.0533277435649,10.373650933319,sachsen,de.sn,51.0528694457593,13.3447264729352,a,2020-11,2344b,Europe / Germany / Saxony / Regierungsbezirk Leipzig / Leipzig,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,dominant,#b199cc,2020-03-12,pb2,FALSE,pb2,profile006,2020-03-01,1,germany,keep
pb2_europe,H5N8.2344b.EPI_ISL_525446.galliformes.poland.6_1_5_2_1_3_1_2.2020-01-27,H5N8,EPI_ISL_525446,a/laying_hen/poland/095/2020,2020-01-27,2020.07,2020-01,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,a,2020-05,2344b,Europe / Poland / NA / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,dominant,#b199cc,2020-01-27,pb2,FALSE,pb2,profile006,2020-01-01,1,poland,keep
pb2_europe,H5N8.NA.EPI_ISL_402134.galliformes.poland.NA.2019-12-30,H5N8,EPI_ISL_402134,A/turkey/Poland/23/2019,2019-12-30,2019.99,2019-12,2019,Aves,galliformes,phasianidae,meleagris gallopavo (domestic type),wild turkey (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,poland,pol,52.1141994014432,19.4236724631525,NA,NA,NA,NA,A,2019-01,2344b,NA,NA,NA,NA,NA,NA,2019-12-30,pb2,FALSE,pb2,profileNA,2019-12-01,1,poland,keep
pb2_europe,H5N8.NA.EPI_ISL_503360.galliformes.slovakia.NA.2020-01-03,H5N8,EPI_ISL_503360,A/layer_hen/Slovakia/A-chicken-Slovakia-Pah_14-H5N8_PB2/2020,2020-01-03,2020.01,2020-01,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,slovakia,svk,48.7152910172137,19.4731651408513,NA,NA,NA,NA,A,2020-01,2344b,NA,NA,NA,NA,NA,NA,2020-01-03,pb2,FALSE,pb2,profileNA,2020-01-01,1,slovakia,keep
pb2_europe,H5N8.2344b.EPI_ISL_405813.accipitriformes.poland.6_1_5_2_1_3_1_2.2020-01-06,H5N8,EPI_ISL_405813,a/hawk/poland/003/2020,2020-01-06,2020.01,2020-01,2020,Aves,accipitriformes,accipitridae,accipitridae sp. (hawk sp.),hawk sp.,TRUE,wild,other,eastern europe,poland,pol,52.1141994014432,19.4236724631525,lubelskie,na,51.2170859712694,22.9017240742201,a,2020-02,2344b,Europe / Poland / Lublin Voivodeship / NA / NA,6_1_5_2_1_3_1_2,H5N8/2020/R1_Europe,10,dominant,#b199cc,2020-01-06,pb2,FALSE,pb2,profile006,2020-01-01,1,poland,keep
pb2_europe,H5N2.NA.EPI_ISL_603234.anseriformes.bulgaria.NA.2020-02-11,H5N2,EPI_ISL_603234,A/mule_duck/Bulgaria/50-506_20VIR1414-1/2020,2020-02-11,2020.11,2020-02,2020,Aves,anseriformes,anatidae,anas platyrhynchos (domestic type),mallard (domestic type),TRUE,domestic,anseriformes-domestic,eastern europe,bulgaria,bgr,42.7584172195881,25.2179149681535,NA,NA,NA,NA,A,2020-07,EAnonGsGD,NA,NA,NA,NA,NA,NA,2020-02-11,pb2,FALSE,pb2,profileNA,2020-02-01,2,bulgaria,keep
pb2_europe,H5N2.2344b.EPI_ISL_603231.galliformes.bulgaria.1_1_41_12_24_42_11_7.2020-03-02,H5N2,EPI_ISL_603231,a/chicken/bulgaria/201_20vir1723-1/2020,2020-03-02,2020.17,2020-03,2020,Aves,galliformes,phasianidae,gallus gallus (domestic type),red junglefowl (domestic type),TRUE,domestic,galliformes-domestic,eastern europe,bulgaria,bgr,42.7584172195881,25.2179149681535,plovdiv,bg.pd,42.2564257629518,24.8255765075979,a,2020-10,2344b,Europe / Bulgaria / Oblast Plovdiv / Trilistnik / NA,1_1_41_12_24_42_11_7,NA,202,minor,#cc6669,2020-03-02,pb2,FALSE,pb2,profile001,2020-03-01,2,bulgaria,keep
