tipnames,virus_subtype,isolate_id,isolate_name,collection_date,collection_datemonth,collection_dateyear,host_class,host_order,host_family,host_sciname,host_commonname,host_isbird,host_isdomestic,host_simplifiedhost,collection_regionname,collection_countryname,collection_countrycode,collection_countrylat,collection_countrylong,collection_subdiv1name,collection_subdiv1code,collection_subdiv1lat,collection_subdiv1long,collection_original,profile_lab,cluster_label.x,collection_tipdate,collection_dateerror,cluster_profile,cluster_label.y,clade,number_Conti,number_hostType,Num_Sequence,Range_of_Host,Range_of_HostType,Host_Range_Per_Continent,Continent_of_Earliest_Date,Host_of_Earliest_Sample_Date,Range_of_Continent,Length_Between_First_Last_Sample,number_Mammal,prop_Mammal,group
H5N5|2344b|EPI_ISL_19055420|passeriformes|japan|2_1_6_1_1_4_1_1|2024-03-01,H5N5,EPI_ISL_19055420,A/large-billed crow/Iwate/0303G001/2024,2024-03-01,2024-03,2024,avian other,passeriformes,NA,NA,NA,NA,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,iwate,jp.iw,39.5914074346158,141.361222721758,NA,NA,H5N5/2021/R5_Europe,2024-03-01,FALSE,2_1_6_1_1_4_1_1,H5N5/2021/R5_Europe,2.3.4.4b,2,3,54,"Charadriiformes, Pelecaniformes, Anseriformes, Accipitriformes, Suliformes, Passeriformes, Procellariiformes","Charadriiformes, Avian other, Anseriformes wild","Charadriiformes - Europe, Avian other - Europe, Anseriformes wild - Europe, Avian other - Asia",Europe,Anseriformes wild,"Europe, Asia",3.213114754098342,0,0,dominant
H5N5|2344b|EPI_ISL_19055419|passeriformes|japan|2_1_6_1_1_4_1_1|2024-02-29,H5N5,EPI_ISL_19055419,A/large-billed crow/Iwate/0302G006/2024,2024-02-29,2024-02,2024,avian other,passeriformes,NA,NA,NA,NA,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,iwate,jp.iw,39.5914074346158,141.361222721758,NA,NA,H5N5/2021/R5_Europe,2024-02-29,FALSE,2_1_6_1_1_4_1_1,H5N5/2021/R5_Europe,2.3.4.4b,2,3,54,"Charadriiformes, Pelecaniformes, Anseriformes, Accipitriformes, Suliformes, Passeriformes, Procellariiformes","Charadriiformes, Avian other, Anseriformes wild","Charadriiformes - Europe, Avian other - Europe, Anseriformes wild - Europe, Avian other - Asia",Europe,Anseriformes wild,"Europe, Asia",3.213114754098342,0,0,dominant
H5N5|2344b|EPI_ISL_19055418|passeriformes|japan|2_1_6_1_1_4_1_1|2024-02-29,H5N5,EPI_ISL_19055418,A/large-billed crow/Iwate/0302G005/2024,2024-02-29,2024-02,2024,avian other,passeriformes,NA,NA,NA,NA,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,iwate,jp.iw,39.5914074346158,141.361222721758,NA,NA,H5N5/2021/R5_Europe,2024-02-29,FALSE,2_1_6_1_1_4_1_1,H5N5/2021/R5_Europe,2.3.4.4b,2,3,54,"Charadriiformes, Pelecaniformes, Anseriformes, Accipitriformes, Suliformes, Passeriformes, Procellariiformes","Charadriiformes, Avian other, Anseriformes wild","Charadriiformes - Europe, Avian other - Europe, Anseriformes wild - Europe, Avian other - Asia",Europe,Anseriformes wild,"Europe, Asia",3.213114754098342,0,0,dominant
H5N5|2344b|EPI_ISL_19055417|passeriformes|japan|2_1_6_1_1_4_1_1|2024-02-28,H5N5,EPI_ISL_19055417,A/large-billed crow/Iwate/0302G004/2024,2024-02-28,2024-02,2024,avian other,passeriformes,NA,NA,NA,NA,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,iwate,jp.iw,39.5914074346158,141.361222721758,NA,NA,H5N5/2021/R5_Europe,2024-02-28,FALSE,2_1_6_1_1_4_1_1,H5N5/2021/R5_Europe,2.3.4.4b,2,3,54,"Charadriiformes, Pelecaniformes, Anseriformes, Accipitriformes, Suliformes, Passeriformes, Procellariiformes","Charadriiformes, Avian other, Anseriformes wild","Charadriiformes - Europe, Avian other - Europe, Anseriformes wild - Europe, Avian other - Asia",Europe,Anseriformes wild,"Europe, Asia",3.213114754098342,0,0,dominant
H5N5|2344b|EPI_ISL_19055087|passeriformes|japan|2_1_6_1_1_4_1_1|2024-03-16,H5N5,EPI_ISL_19055087,A/large-billed crow/Hokkaido/B120/2024,2024-03-16,2024-03,2024,avian other,passeriformes,NA,NA,NA,NA,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,hokkaido,jp.hk,43.3824165431654,142.542521870972,NA,NA,H5N5/2021/R5_Europe,2024-03-16,FALSE,2_1_6_1_1_4_1_1,H5N5/2021/R5_Europe,2.3.4.4b,2,3,54,"Charadriiformes, Pelecaniformes, Anseriformes, Accipitriformes, Suliformes, Passeriformes, Procellariiformes","Charadriiformes, Avian other, Anseriformes wild","Charadriiformes - Europe, Avian other - Europe, Anseriformes wild - Europe, Avian other - Asia",Europe,Anseriformes wild,"Europe, Asia",3.213114754098342,0,0,dominant
H5N5|2344b|EPI_ISL_19033209|passeriformes|japan|2_1_6_1_1_4_1_1|2024-02-23,H5N5,EPI_ISL_19033209,A/large-billed crow/Hokkaido/B112/2024,2024-02-23,2024-02,2024,avian other,passeriformes,NA,NA,NA,NA,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,hokkaido,jp.hk,43.3824165431654,142.542521870972,NA,NA,H5N5/2021/R5_Europe,2024-02-23,FALSE,2_1_6_1_1_4_1_1,H5N5/2021/R5_Europe,2.3.4.4b,2,3,54,"Charadriiformes, Pelecaniformes, Anseriformes, Accipitriformes, Suliformes, Passeriformes, Procellariiformes","Charadriiformes, Avian other, Anseriformes wild","Charadriiformes - Europe, Avian other - Europe, Anseriformes wild - Europe, Avian other - Asia",Europe,Anseriformes wild,"Europe, Asia",3.213114754098342,0,0,dominant
H5N5|2344b|EPI_ISL_19033208|passeriformes|japan|2_1_6_1_1_4_1_1|2024-02-19,H5N5,EPI_ISL_19033208,A/large-billed crow/Hokkaido/B106/2024,2024-02-19,2024-02,2024,avian other,passeriformes,NA,NA,NA,NA,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,hokkaido,jp.hk,43.3824165431654,142.542521870972,NA,NA,H5N5/2021/R5_Europe,2024-02-19,FALSE,2_1_6_1_1_4_1_1,H5N5/2021/R5_Europe,2.3.4.4b,2,3,54,"Charadriiformes, Pelecaniformes, Anseriformes, Accipitriformes, Suliformes, Passeriformes, Procellariiformes","Charadriiformes, Avian other, Anseriformes wild","Charadriiformes - Europe, Avian other - Europe, Anseriformes wild - Europe, Avian other - Asia",Europe,Anseriformes wild,"Europe, Asia",3.213114754098342,0,0,dominant
H5N5|2344b|EPI_ISL_19033207|passeriformes|japan|2_1_6_1_1_4_1_1|2024-02-20,H5N5,EPI_ISL_19033207,A/large-billed crow/Hokkaido/B104/2024,2024-02-20,2024-02,2024,avian other,passeriformes,NA,NA,NA,NA,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,hokkaido,jp.hk,43.3824165431654,142.542521870972,NA,NA,H5N5/2021/R5_Europe,2024-02-20,FALSE,2_1_6_1_1_4_1_1,H5N5/2021/R5_Europe,2.3.4.4b,2,3,54,"Charadriiformes, Pelecaniformes, Anseriformes, Accipitriformes, Suliformes, Passeriformes, Procellariiformes","Charadriiformes, Avian other, Anseriformes wild","Charadriiformes - Europe, Avian other - Europe, Anseriformes wild - Europe, Avian other - Asia",Europe,Anseriformes wild,"Europe, Asia",3.213114754098342,0,0,dominant
H5N5|2344b|EPI_ISL_18968550|passeriformes|japan|2_1_6_1_1_4_1_1|2024-02-13,H5N5,EPI_ISL_18968550,A/large-billed crow/Hokkaido/B098/2024,2024-02-13,2024-02,2024,avian other,passeriformes,NA,NA,NA,NA,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,hokkaido,jp.hk,43.3824165431654,142.542521870972,NA,NA,H5N5/2021/R5_Europe,2024-02-13,FALSE,2_1_6_1_1_4_1_1,H5N5/2021/R5_Europe,2.3.4.4b,2,3,54,"Charadriiformes, Pelecaniformes, Anseriformes, Accipitriformes, Suliformes, Passeriformes, Procellariiformes","Charadriiformes, Avian other, Anseriformes wild","Charadriiformes - Europe, Avian other - Europe, Anseriformes wild - Europe, Avian other - Asia",Europe,Anseriformes wild,"Europe, Asia",3.213114754098342,0,0,dominant
H5N5|2344b|EPI_ISL_18968549|passeriformes|japan|2_1_6_1_1_4_1_1|2024-02-09,H5N5,EPI_ISL_18968549,A/crow/Hokkaido/B094/2024,2024-02-09,2024-02,2024,avian other,passeriformes,NA,NA,NA,NA,wild,other,eastern asia,japan,jpn,37.3996665395305,137.574137168765,hokkaido,jp.hk,43.3824165431654,142.542521870972,NA,NA,H5N5/2021/R5_Europe,2024-02-09,FALSE,2_1_6_1_1_4_1_1,H5N5/2021/R5_Europe,2.3.4.4b,2,3,54,"Charadriiformes, Pelecaniformes, Anseriformes, Accipitriformes, Suliformes, Passeriformes, Procellariiformes","Charadriiformes, Avian other, Anseriformes wild","Charadriiformes - Europe, Avian other - Europe, Anseriformes wild - Europe, Avian other - Asia",Europe,Anseriformes wild,"Europe, Asia",3.213114754098342,0,0,dominant
