tipnames	virus_subtype	collection_date	collection_datedecimal	collection_datemonth	collection_dateyear	collection_regionname	collection_countryname	collection_countrylat	collection_countrylong	cluster_number	profile	cluster_profileclass	host_order	host_isbird	host_simplifiedhost	tiplocation_lon	tiplocation_lat
H5N8.2344b.EPI_ISL_405813.accipitriformes.poland.6_1_5_2_1_3_1_2.2020-01-06	H5N8	2020-01-06	2020.01	2020-01	2020	eastern europe	poland	52.1141994014432	19.4236724631525	profile003	6_1_5_2_1_3_1_2	dominant	accipitriformes	TRUE	other	22.9017240742201	51.2170859712694
H5N8.2344b.EPI_ISL_410291.galliformes.germany.6_1_5_2_1_3_1_2.2020-02-06	H5N8	2020-02-06	2020.1	2020-02	2020	western europe	germany	51.0533277435649	10.373650933319	profile003	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	9.04442576424602	48.5335196122676
H5N8.2344b.EPI_ISL_418266.galliformes.czechia.6_1_5_2_1_3_1_2.2020-02-17	H5N8	2020-02-17	2020.13	2020-02	2020	eastern europe	czechia	49.7450575142012	15.3371651897674	profile003	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	16.1892997029385	49.9006406346158
H5N8.2344b.EPI_ISL_525439.galliformes.poland.6_1_5_2_1_3_1_2.2020-01-01	H5N8	2020-01-01	2020	2020-01	2020	eastern europe	poland	52.1141994014432	19.4236724631525	profile003	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	17.250141052842	52.3269678786096
H5N8.2344b.EPI_ISL_525440.galliformes.poland.6_1_5_2_1_3_1_2.2020-01-02	H5N8	2020-01-02	2020	2020-01	2020	eastern europe	poland	52.1141994014432	19.4236724631525	profile003	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	22.9017240742201	51.2170859712694
H5N8.2344b.EPI_ISL_525441.galliformes.poland.6_1_5_2_1_3_1_2.2020-01-02	H5N8	2020-01-02	2020	2020-01	2020	eastern europe	poland	52.1141994014432	19.4236724631525	profile003	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	22.9017240742201	51.2170859712694
H5N8.2344b.EPI_ISL_525442.galliformes.poland.6_1_5_2_1_3_1_2.2020-01-09	H5N8	2020-01-09	2020.02	2020-01	2020	eastern europe	poland	52.1141994014432	19.4236724631525	profile003	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	19.4236724631525	52.1141994014432
H5N8.2344b.EPI_ISL_525443.anseriformes.poland.6_1_5_2_1_3_1_2.2020-01-12	H5N8	2020-01-12	2020.03	2020-01	2020	eastern europe	poland	52.1141994014432	19.4236724631525	profile003	6_1_5_2_1_3_1_2	dominant	anseriformes	TRUE	anseriformes-domestic	19.4236724631525	52.1141994014432
H5N8.2344b.EPI_ISL_525444.galliformes.poland.6_1_5_2_1_3_1_2.2020-01-17	H5N8	2020-01-17	2020.04	2020-01	2020	eastern europe	poland	52.1141994014432	19.4236724631525	profile003	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	19.4236724631525	52.1141994014432
H5N8.2344b.EPI_ISL_525445.galliformes.poland.6_1_5_2_1_3_1_2.2020-01-25	H5N8	2020-01-25	2020.07	2020-01	2020	eastern europe	poland	52.1141994014432	19.4236724631525	profile003	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	19.4236724631525	52.1141994014432
H5N8.2344b.EPI_ISL_525446.galliformes.poland.6_1_5_2_1_3_1_2.2020-01-27	H5N8	2020-01-27	2020.07	2020-01	2020	eastern europe	poland	52.1141994014432	19.4236724631525	profile003	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	19.4236724631525	52.1141994014432
H5N8.2344b.EPI_ISL_525447.galliformes.poland.6_1_5_2_1_3_1_2.2020-01-28	H5N8	2020-01-28	2020.07	2020-01	2020	eastern europe	poland	52.1141994014432	19.4236724631525	profile003	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	19.4236724631525	52.1141994014432
H5N8.2344b.EPI_ISL_525448.galliformes.poland.6_1_5_2_1_3_1_2.2020-02-07	H5N8	2020-02-07	2020.1	2020-02	2020	eastern europe	poland	52.1141994014432	19.4236724631525	profile003	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	19.4236724631525	52.1141994014432
H5N8.2344b.EPI_ISL_525449.anseriformes.poland.6_1_5_2_1_3_1_2.2020-02-20	H5N8	2020-02-20	2020.14	2020-02	2020	eastern europe	poland	52.1141994014432	19.4236724631525	profile003	6_1_5_2_1_3_1_2	dominant	anseriformes	TRUE	anseriformes-domestic	19.4236724631525	52.1141994014432
H5N8.2344b.EPI_ISL_525450.anseriformes.poland.6_1_5_2_1_3_1_2.2020-02-20	H5N8	2020-02-20	2020.14	2020-02	2020	eastern europe	poland	52.1141994014432	19.4236724631525	profile003	6_1_5_2_1_3_1_2	dominant	anseriformes	TRUE	anseriformes-domestic	19.4236724631525	52.1141994014432
H5N8.2344b.EPI_ISL_525451.anseriformes.poland.6_1_5_2_1_3_1_2.2020-02-21	H5N8	2020-02-21	2020.14	2020-02	2020	eastern europe	poland	52.1141994014432	19.4236724631525	profile003	6_1_5_2_1_3_1_2	dominant	anseriformes	TRUE	anseriformes-domestic	19.4236724631525	52.1141994014432
H5N8.2344b.EPI_ISL_525452.anseriformes.poland.6_1_5_2_1_3_1_2.2020-02-21	H5N8	2020-02-21	2020.14	2020-02	2020	eastern europe	poland	52.1141994014432	19.4236724631525	profile003	6_1_5_2_1_3_1_2	dominant	anseriformes	TRUE	anseriformes-domestic	19.4236724631525	52.1141994014432
H5N8.2344b.EPI_ISL_525453.anseriformes.poland.6_1_5_2_1_3_1_2.2020-02-22	H5N8	2020-02-22	2020.14	2020-02	2020	eastern europe	poland	52.1141994014432	19.4236724631525	profile003	6_1_5_2_1_3_1_2	dominant	anseriformes	TRUE	anseriformes-domestic	19.4236724631525	52.1141994014432
H5N8.2344b.EPI_ISL_525454.anseriformes.poland.6_1_5_2_1_3_1_2.2020-02-22	H5N8	2020-02-22	2020.14	2020-02	2020	eastern europe	poland	52.1141994014432	19.4236724631525	profile003	6_1_5_2_1_3_1_2	dominant	anseriformes	TRUE	anseriformes-domestic	19.4236724631525	52.1141994014432
H5N8.2344b.EPI_ISL_525455.anseriformes.poland.6_1_5_2_1_3_1_2.2020-02-24	H5N8	2020-02-24	2020.15	2020-02	2020	eastern europe	poland	52.1141994014432	19.4236724631525	profile003	6_1_5_2_1_3_1_2	dominant	anseriformes	TRUE	anseriformes-domestic	19.4236724631525	52.1141994014432
H5N8.2344b.EPI_ISL_525461.galliformes.poland.6_1_5_2_1_3_1_2.2020-03-23	H5N8	2020-03-23	2020.22	2020-03	2020	eastern europe	poland	52.1141994014432	19.4236724631525	profile003	6_1_5_2_1_3_1_2	dominant	galliformes	TRUE	galliformes-domestic	19.4236724631525	52.1141994014432
H5N8.2344b.EPI_ISL_525462.anseriformes.poland.6_1_5_2_1_3_1_2.2020-03-01	H5N8	2020-03-01	2020.16	2020-03	2020	eastern europe	poland	52.1141994014432	19.4236724631525	profile003	6_1_5_2_1_3_1_2	dominant	anseriformes	TRUE	anseriformes-domestic	19.4236724631525	52.1141994014432
H5N8.2344b.EPI_ISL_525463.anseriformes.poland.6_1_5_2_1_3_1_2.2020-03-03	H5N8	2020-03-03	2020.17	2020-03	2020	eastern europe	poland	52.1141994014432	19.4236724631525	profile003	6_1_5_2_1_3_1_2	dominant	anseriformes	TRUE	anseriformes-domestic	19.4236724631525	52.1141994014432
H5N8.2344b.EPI_ISL_525464.anseriformes.poland.6_1_5_2_1_3_1_2.2020-02-26	H5N8	2020-02-26	2020.15	2020-02	2020	eastern europe	poland	52.1141994014432	19.4236724631525	profile003	6_1_5_2_1_3_1_2	dominant	anseriformes	TRUE	anseriformes-domestic	19.4236724631525	52.1141994014432
H5N8.2344b.EPI_ISL_525465.anseriformes.poland.6_1_5_2_1_3_1_2.2020-02-29	H5N8	2020-02-29	2020.16	2020-02	2020	eastern europe	poland	52.1141994014432	19.4236724631525	profile003	6_1_5_2_1_3_1_2	dominant	anseriformes	TRUE	anseriformes-domestic	19.4236724631525	52.1141994014432
H5N8.2344b.EPI_ISL_591075.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-10-17	H5N8	2020-10-17	2020.79	2020-10	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.16763788059654	52.083727924893
H5N8.2344b.EPI_ISL_603132.galliformes.netherlands.3_2_3_1_1_2_1_2.2020-10-28	H5N8	2020-10-28	2020.82	2020-10	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile002	3_2_3_1_1_2_1_2	dominant	galliformes	TRUE	galliformes-domestic	5.94466833784019	52.0617180422494
H5N8.2344b.EPI_ISL_603136.anseriformes.netherlands.3_2_3_1_1_2_1_2.2020-10-16	H5N8	2020-10-16	2020.79	2020-10	2020	western europe	netherlands	52.2573048104135	5.56251311224367	profile002	3_2_3_1_1_2_1_2	dominant	anseriformes	TRUE	anseriformes-wild	5.56251311224367	52.2573048104135
H5N8.2344b.EPI_ISL_603233.galliformes.bulgaria.46_2_53_12_29_54_11_2.2020-06-03	H5N8	2020-06-03	2020.42	2020-06	2020	eastern europe	bulgaria	42.7584172195881	25.2179149681535	profile054	46_2_53_12_29_54_11_2	minor	galliformes	TRUE	galliformes-domestic	24.8255765075979	42.2564257629518
